type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55131,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55132,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55133,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55134,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55135,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55136,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55137,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55138,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76819_55139,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55131,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55132,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55133,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55134,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55135,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55136,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55137,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55138,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55145_55139,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55131,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55132,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55133,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55134,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55135,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55136,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55137,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55138,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_76820_55139,Sage,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55131,White,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55132,White,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55133,White,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55134,White,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55135,White,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55136,White,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55137,White,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55138,White,,,,,,,,,,,,,,,,,,,
product_variation,769,34.56,,,,,,,,,,,,,,,,,,,,,,,K750_55146_55139,White,,,,,,,,,,,,,,,,,,,
product,770,34.56,Dames chino bermudashorts,"98% twillkatoen, 2% elasthan. Enzymgewassen stof voor een optimaal comfort. 2 Italiaanse zijzakken en 1 ticketzak. 2 omzoomde achterzakken met verstevigend stiksel. Ritssluiting met knoop. Riem met lussen. Moderne snit.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=250633&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250633&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250631&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250635&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250634&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250637&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250636&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250632&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250630&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142667&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142666&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142665&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142664&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Size,32 NL (34 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Size,34 NL (36 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Size,36 NL (38 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Size,38 NL (40 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Size,40 NL (42 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Size,42 NL (44 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (46 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (48 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Camel,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fine Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Kentucky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light khaki,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,770,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55156_55147,Beige,,,,,32 NL (34 FR),,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55156_55148,Beige,,,,,34 NL (36 FR),,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55156_55149,Beige,,,,,36 NL (38 FR),,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55156_55150,Beige,,,,,38 NL (40 FR),,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55156_55151,Beige,,,,,40 NL (42 FR),,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55156_55152,Beige,,,,,42 NL (44 FR),,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55156_55153,Beige,,,,,44 NL (46 FR),,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55156_55154,Beige,,,,,46 NL (48 FR),,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55157_55147,Black,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55157_55148,Black,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55157_55149,Black,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55157_55150,Black,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55157_55151,Black,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55157_55152,Black,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55157_55153,Black,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55157_55154,Black,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55158_55147,Camel,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55158_55148,Camel,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55158_55149,Camel,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55158_55150,Camel,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55158_55151,Camel,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55158_55152,Camel,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55158_55153,Camel,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55158_55154,Camel,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76821_55147,Chocolate,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76821_55148,Chocolate,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76821_55149,Chocolate,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76821_55150,Chocolate,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76821_55151,Chocolate,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76821_55152,Chocolate,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76821_55153,Chocolate,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76821_55154,Chocolate,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76822_55147,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76822_55148,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76822_55149,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76822_55150,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76822_55151,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76822_55152,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76822_55153,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76822_55154,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55159_55147,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55159_55148,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55159_55149,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55159_55150,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55159_55151,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55159_55152,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55159_55153,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55159_55154,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76823_55147,Deep Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76823_55148,Deep Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76823_55149,Deep Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76823_55150,Deep Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76823_55151,Deep Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76823_55152,Deep Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76823_55153,Deep Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76823_55154,Deep Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55160_55147,Fine Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55160_55148,Fine Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55160_55149,Fine Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55160_55150,Fine Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55160_55151,Fine Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55160_55152,Fine Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55160_55153,Fine Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55160_55154,Fine Grey,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76824_55147,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76824_55148,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76824_55149,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76824_55150,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76824_55151,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76824_55152,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76824_55153,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76824_55154,Kentucky Blue,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55161_55147,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55161_55148,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55161_55149,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55161_55150,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55161_55151,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55161_55152,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55161_55153,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55161_55154,Light khaki,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76825_55147,Sage,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76825_55148,Sage,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76825_55149,Sage,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76825_55150,Sage,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76825_55151,Sage,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76825_55152,Sage,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76825_55153,Sage,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_76825_55154,Sage,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55162_55147,White,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55162_55148,White,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55162_55149,White,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55162_55150,White,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55162_55151,White,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55162_55152,White,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55162_55153,White,,,,,,,,,,,,,,,,,,,
product_variation,770,34.56,,,,,,,,,,,,,,,,,,,,,,,K751_55162_55154,White,,,,,,,,,,,,,,,,,,,
product,771,26.6,Herenbermuda met verwassen look,"100% katoen. Verwassen twillstof voor een optimaal comfort. Canvasstof voor de zakafwerking. 2 Italiaanse zakken aan de voorkant, waarvan één met 1 muntzak, 1 ticketzak. 2 omzoomde achterzakken met knoop en verstevigend stiksel. Ritssluiting met knoop. Binnenriem en zak van fantasiestof. Riem met lussen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=242784&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242784&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242783&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242780&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242782&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242774&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242775&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242778&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242777&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242773&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242776&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242781&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242779&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Charcoal,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (38 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (40 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (42 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,50 NL (44 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,52 NL (46 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,54 NL (48 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,56 NL (50 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,58 NL (52 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Size,60 NL (54 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Light Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Marsala,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,771,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Smoky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,771,26.6,,,,,,,,,,,,,,,,,,,,,,,K752_59847_59838,Washed Charcoal,,,,,44 NL (38 FR),,,,,,,,,,,,,,
