type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14
product,1245,3.24,Pet - 6 panelen,88% polyester / 12% katoen. Pet met 6 panelen van gemengd katoen en polyester. Voelt zacht aan. Klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262540&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262540&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262539&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262538&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213230&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213228&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213229&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1245,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1245,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1245,,,,,,,,,,,,,,,,,,,,Color,Blue Titanium,RADIOBUTTONS,TRUE,,,,,
product_option,1245,,,,,,,,,,,,,,,,,,,,Color,Dark Chili Red,RADIOBUTTONS,TRUE,,,,,
product_option,1245,,,,,,,,,,,,,,,,,,,,Color,Mossy Green,RADIOBUTTONS,TRUE,,,,,
product_option,1245,,,,,,,,,,,,,,,,,,,,Color,Parisian Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1245,,,,,,,,,,,,,,,,,,,,Color,Praline Rose,RADIOBUTTONS,TRUE,,,,,
product_variation,1245,3.24,,,,,,,,,,,,,,,,,KP168_63052_63047,Black,,,,,One Size,,,,
product_variation,1245,3.24,,,,,,,,,,,,,,,,,KP168_63048_63047,Blue Titanium,,,,,,,,,
product_variation,1245,3.24,,,,,,,,,,,,,,,,,KP168_63049_63047,Dark Chili Red,,,,,,,,,
product_variation,1245,3.24,,,,,,,,,,,,,,,,,KP168_63050_63047,Mossy Green,,,,,,,,,
product_variation,1245,3.24,,,,,,,,,,,,,,,,,KP168_63051_63047,Parisian Blue,,,,,,,,,
product_variation,1245,3.24,,,,,,,,,,,,,,,,,KP168_63053_63047,Praline Rose,,,,,,,,,
product,1246,8.16,Pet Trucker - 5 panelen,98% katoen / 2% polyester. Truckerpet met 5 panelen. Voorste panelen en zonneklep van canvaskatoen en mesh van polyester. Verstelbare druksluiting van plastic.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262535&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262535&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262534&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262533&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213740&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213758&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213738&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1246,,,,,,,,,,,,,,,,,,,,Color,Black / Black / Black,RADIOBUTTONS,TRUE,,,,,
product_option,1246,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1246,,,,,,,,,,,,,,,,,,,,Color,Earth brown  / Black / Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1246,,,,,,,,,,,,,,,,,,,,Color,Indigo / Indigo / Wine,RADIOBUTTONS,TRUE,,,,,
product_option,1246,,,,,,,,,,,,,,,,,,,,Color,River blue / Obscure grey / Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1246,,,,,,,,,,,,,,,,,,,,Color,White / Indigo / Wine,RADIOBUTTONS,TRUE,,,,,
product_variation,1246,8.16,,,,,,,,,,,,,,,,,KP170_63061_63059,Black / Black / Black,,,,,One Size,,,,
product_variation,1246,8.16,,,,,,,,,,,,,,,,,KP170_69653_63059,Earth brown  / Black / Dark Grey,,,,,,,,,
product_variation,1246,8.16,,,,,,,,,,,,,,,,,KP170_63060_63059,Indigo / Indigo / Wine,,,,,,,,,
product_variation,1246,8.16,,,,,,,,,,,,,,,,,KP170_69654_63059,River blue / Obscure grey / Dark Grey,,,,,,,,,
product_variation,1246,8.16,,,,,,,,,,,,,,,,,KP170_63062_63059,White / Indigo / Wine,,,,,,,,,
product,1247,3.78,Pet Trucker - 5 panelen,"100% polyester. Truckerpet met 5 panelen. Voorpaneel van geweven polyester, zoals de stof van sportschoenen. Mesh van polyester. Verstelbare druksluiting van plastic.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262531&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262531&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262532&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213735&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1247,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1247,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1247,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1247,,,,,,,,,,,,,,,,,,,,Color,White / Black Heather / Black,RADIOBUTTONS,TRUE,,,,,
product_variation,1247,3.78,,,,,,,,,,,,,,,,,KP171_63065_63063,Black,,,,,One Size,,,,
product_variation,1247,3.78,,,,,,,,,,,,,,,,,KP171_63066_63063,Navy,,,,,,,,,
product_variation,1247,3.78,,,,,,,,,,,,,,,,,KP171_63064_63063,White / Black Heather / Black,,,,,,,,,
product,1248,9.64,Geperforeerde pet - 6 panelen,100% polyester. Pet met 6 panelen. De 4 achterste panelen kregen gelaserde microgaatjes om een optimale ventilatie te verzekeren. De zonneklep is afgerond. Deze pet kreeg een regelbare sluiting met klittenband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262435&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262435&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262436&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213185&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213182&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213197&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,1248,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1248,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1248,,,,,,,,,,,,,,,,,,,,Color,Dark Cool Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1248,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1248,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1248,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1248,9.64,,,,,,,,,,,,,,,,,KP118_62973_62972,Black,,,,,One Size,,,,
product_variation,1248,9.64,,,,,,,,,,,,,,,,,KP118_62974_62972,Dark Cool Grey,,,,,,,,,
product_variation,1248,9.64,,,,,,,,,,,,,,,,,KP118_62975_62972,Navy,,,,,,,,,
product_variation,1248,9.64,,,,,,,,,,,,,,,,,KP118_62976_62972,Royal Blue,,,,,,,,,
product_variation,1248,9.64,,,,,,,,,,,,,,,,,KP118_62977_62972,White,,,,,,,,,
product,1249,8.66,Pet Urban Trucker - 6 panelen,"100% polyester. Pet Urban Trucker met 6 panelen en een afgeronde zonneklep. De volle, voorste panelen en de panelen van mesh zijn gemaakt van polyester. Verstelbare druksluiting van plastic.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262428&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262428&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262429&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213209&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213205&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1249,,,,,,,,,,,,,,,,,,,,Color,Light Navy Heather / Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1249,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1249,,,,,,,,,,,,,,,,,,,,Color,Sand Heather / Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1249,,,,,,,,,,,,,,,,,,,,Color,Silver Heather / Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1249,,,,,,,,,,,,,,,,,,,,Color,Steel Grey Heather / Black,RADIOBUTTONS,TRUE,,,,,
product_option,1249,,,,,,,,,,,,,,,,,,,,Color,Tawny Port Heather / Black,RADIOBUTTONS,TRUE,,,,,
product_variation,1249,8.66,,,,,,,,,,,,,,,,,KP142_62980_62978,Light Navy Heather / Dark Grey,,,,,One Size,,,,
product_variation,1249,8.66,,,,,,,,,,,,,,,,,KP142_62981_62978,Sand Heather / Light Grey,,,,,,,,,
product_variation,1249,8.66,,,,,,,,,,,,,,,,,KP142_62982_62978,Silver Heather / Dark Grey,,,,,,,,,
product_variation,1249,8.66,,,,,,,,,,,,,,,,,KP142_62979_62978,Steel Grey Heather / Black,,,,,,,,,
product_variation,1249,8.66,,,,,,,,,,,,,,,,,KP142_62983_62978,Tawny Port Heather / Black,,,,,,,,,
product,1250,3.74,Pet met zachte mesh - 6 panelen,100% polyamide / 100% polyester. Pet met 6 panelen en contrasterende bies. De voorste panelen en de afgeronde zonneklep zijn gemaakt van polyamide en de mesh van polyester. Dankzij de gebruikte materialen past de pet zich perfect aan ieder hoofd aan. Voelt zacht aan. Verstelbare klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262425&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262425&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262426&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262427&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262424&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213201&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213190&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213187&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,1250,,,,,,,,,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,
product_option,1250,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1250,,,,,,,,,,,,,,,,,,,,Color,White / Silver,RADIOBUTTONS,TRUE,,,,,
product_variation,1250,3.74,,,,,,,,,,,,,,,,,KP144_62985_62984,Black / Silver,,,,,One Size,,,,
product_variation,1250,3.74,,,,,,,,,,,,,,,,,KP144_62987_62984,White / Silver,,,,,,,,,
