type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15
product_option,1191,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1191,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1191,,,,,,,,,,,,,,,,Color,Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1191,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1191,3.24,,,,,,,,,,,,,KP051_45839_45838,Beige,,,,,One Size,,,,,,,,,
product_variation,1191,3.24,,,,,,,,,,,,,KP051_45840_45838,Black,,,,,,,,,,,,,,
product_variation,1191,3.24,,,,,,,,,,,,,KP051_45841_45838,Forest Green,,,,,,,,,,,,,,
product_variation,1191,3.24,,,,,,,,,,,,,KP051_45842_45838,Navy,,,,,,,,,,,,,,
product_variation,1191,3.24,,,,,,,,,,,,,KP051_45843_45838,Red,,,,,,,,,,,,,,
product_variation,1191,3.24,,,,,,,,,,,,,KP051_45844_45838,Slate Grey,,,,,,,,,,,,,,
product_variation,1191,3.24,,,,,,,,,,,,,KP051_45845_45838,White,,,,,,,,,,,,,,
product,1192,4.34,Visor - Zonneklep,100% twill katoen. Elastische achterzijde. Badstofvoering aan de binnenkant van de pet.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68246&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Visor,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68246&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1192,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1192,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1192,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1192,4.34,,,,,,,,,,,,,KP057_45852_45851,Navy,,,,,One Size,,,,,,,,,
product_variation,1192,4.34,,,,,,,,,,,,,KP057_45853_45851,White,,,,,,,,,,,,,,
product,1193,4.6,Havana - Pet Met 3 Panelen,100% canvas katoen. Verstelbaar door middel van klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262231&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262231&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262234&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262233&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=212847&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68250&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,1193,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1193,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1193,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1193,,,,,,,,,,,,,,,,Color,Corde,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1193,,,,,,,,,,,,,,,,Color,Jungle,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1193,4.6,,,,,,,,,,,,,KP060_45855_45854,Black,,,,,One Size,,,,,,,,,
product_variation,1193,4.6,,,,,,,,,,,,,KP060_45856_45854,Chocolate,,,,,,,,,,,,,,
product_variation,1193,4.6,,,,,,,,,,,,,KP060_45857_45854,Corde,,,,,,,,,,,,,,
product_variation,1193,4.6,,,,,,,,,,,,,KP060_45858_45854,Jungle,,,,,,,,,,,,,,
product,1194,1.46,Fiesta - Bandana,"80% polyester / 20% katoen. Stof krult lichtjes op aan de zijkanten. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262210&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Bandana,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262210&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262216&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262222&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68256&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Light Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Olive,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1194,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_45872_45871,Black,,,,,One Size,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_55338_45871,Fuchsia,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_45873_45871,Green,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_45874_45871,Light Royal Blue,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_55339_45871,Navy,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_45875_45871,Olive,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_45876_45871,Orange,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_55340_45871,Pale Pink,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_55341_45871,Purple,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_45877_45871,Red,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_48620_45871,Sky Blue,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_55342_45871,Turquoise,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_45878_45871,White,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_55343_45871,Wine,,,,,,,,,,,,,,
product_variation,1194,1.46,,,,,,,,,,,,,KP064_45879_45871,Yellow,,,,,,,,,,,,,,
product,1195,1.94,Multifunctionele Band,"100% polyester. Multifunctionele band die om het hoofd, de hals of de pols gedragen kan worden.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383886&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Hoofdband,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383886&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390839&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390838&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390837&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390836&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390835&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68266&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,1195,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1195,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1195,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1195,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1195,,,,,,,,,,,,,,,,Color,Lagoon,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1195,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1195,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1195,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1195,1.94,,,,,,,,,,,,,KP065_45881_45880,Black,,,,,One Size,,,,,,,,,
product_variation,1195,1.94,,,,,,,,,,,,,KP065_46371_45880,Dark Grey,,,,,,,,,,,,,,
product_variation,1195,1.94,,,,,,,,,,,,,KP065_46372_45880,Fuchsia,,,,,,,,,,,,,,
product_variation,1195,1.94,,,,,,,,,,,,,KP065_45883_45880,Lagoon,,,,,,,,,,,,,,
product_variation,1195,1.94,,,,,,,,,,,,,KP065_46373_45880,Lime,,,,,,,,,,,,,,
product_variation,1195,1.94,,,,,,,,,,,,,KP065_45884_45880,Red,,,,,,,,,,,,,,
product_variation,1195,1.94,,,,,,,,,,,,,KP065_46375_45880,White,,,,,,,,,,,,,,
product,1196,5.04,Panama - Hoed,"100% Plantaardige vezels. Gevlochten hoed met boord van 7 cm. Kan gecombineerd worden met een gekleurd lint. Lint niet meegeleverd, u dient deze apart te bestellen via artikel KP066B - maat 66 cm is aangepast aan alle maten van de panama hoed.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390833&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Hoed en accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390833&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383885&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390834&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68269&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1196,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1196,,,,,,,,,,,,,,,,Size,55 cm,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1196,,,,,,,,,,,,,,,,Size,57 cm,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1196,,,,,,,,,,,,,,,,Size,59 cm,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1196,5.04,,,,,,,,,,,,,KP066_45886_48621,Natural,,,,,55 cm,,,,,,,,,
product_variation,1196,5.04,,,,,,,,,,,,,KP066_45886_45885,Natural,,,,,57 cm,,,,,,,,,
product_variation,1196,5.04,,,,,,,,,,,,,KP066_45886_45887,Natural,,,,,59 cm,,,,,,,,,
product,1197,1.34,Afneembaar lint voor Panama & Boater hoeden,"100% polyester. Breedte 3,5 cm. Verstelbaar door middel van klittenbandsluiting. Maat 66 cm is geschikt voor alle 3 de maten van de KP066. Maat 72 cm is geschikt voor beide maten van de KP069. *72 cm lint alleen verkrijgbaar in Black en Red.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=163738&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Hoed en accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163738&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Size,66 cm,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Color,Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Size,72 cm,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1197,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1197,1.34,,,,,,,,,,,,,KP066B_45889_45888,Black,,,,,66 cm,,,,,,,,,
product_variation,1197,1.34,,,,,,,,,,,,,KP066B_45891_45888,Khaki,,,,,,,,,,,,,,
product_variation,1197,1.34,,,,,,,,,,,,,KP066B_45892_45888,Orange,,,,,,,,,,,,,,
product_variation,1197,1.34,,,,,,,,,,,,,KP066B_45893_45888,Red,,,,,,,,,,,,,,
product_variation,1197,1.94,,,,,,,,,,,,,KP066BX_45899_45897,Red,,,,,72 cm,,,,,,,,,
product_variation,1197,1.34,,,,,,,,,,,,,KP066B_45894_45888,Royal Blue,,,,,,,,,,,,,,
product_variation,1197,1.34,,,,,,,,,,,,,KP066B_45895_45888,White,,,,,,,,,,,,,,
product_variation,1197,1.34,,,,,,,,,,,,,KP066B_45896_45888,Yellow,,,,,,,,,,,,,,
product,1198,3.94,Gerecycled ritstasje,"Katoen / polyester. Ecume en Pebble Grey 75% Katoen / 22% polyester/ 3% andere vezels. Ritstasje, bestaande uit gerecycled katoen en gerecycled polyester.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=207344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207348&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1198,,,,,,,,,,,,,,,,Color,Ecume / Hemp,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1198,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1198,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1198,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1198,,,,,,,,,,,,,,,,Color,Pebble Grey / Black Night,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1198,3.94,,,,,,,,,,,,,KI5701_68342_68338,Ecume / Hemp,,,,,S,,,,,,,,,
product_variation,1198,3.94,,,,,,,,,,,,,KI5701_68342_68339,Ecume / Hemp,,,,,M,,,,,,,,,
product_variation,1198,3.94,,,,,,,,,,,,,KI5701_68342_68340,Ecume / Hemp,,,,,L,,,,,,,,,
product_variation,1198,3.94,,,,,,,,,,,,,KI5701_68343_68338,Pebble Grey / Black Night,,,,,,,,,,,,,,
product_variation,1198,3.94,,,,,,,,,,,,,KI5701_68343_68339,Pebble Grey / Black Night,,,,,,,,,,,,,,
product_variation,1198,3.94,,,,,,,,,,,,,KI5701_68343_68340,Pebble Grey / Black Night,,,,,,,,,,,,,,
product,1199,7.34,Met de hand geweven tasje van canvas,"70% katoen / 25% polyester. Tasje gemaakt van vezels van gerecycled materiaal. Het werd met de hand geweven volgens traditionele weeftechnieken uit Bangladesh, 'Tant' genoemd. De traditionele weefstructuur geeft het canvas een unieke, ambachtelijke look. <br/>Dit tasje maakt deel uit van de collectie 'Handloom recycled project', de vrucht van een samenwerking tussen het merk Kimood en de firma HandTouch, lid van ECOTA, een fairtradeorganisatie in Bangladesh. Dit artikel ondersteunt de economie van de families die in afgelegen dorpen in Bangladesh wonen en zet vooral vrouwen aan het werk, om zo te voorkomen dat deze dorpen leegstromen. <br/>In de binnenkant van de tas zit een etiket met meer uitleg over het project en extra personalisatieruimte voor een logo en/of boodschap.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=217818&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=217818&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,1199,,,,,,,,,,,,,,,,Color,Flint Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1199,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1199,7.34,,,,,,,,,,,,,KI5702_71087_71086,Flint Grey,,,,,One Size,,,,,,,,,
product,1200,7.3,Gerecyclede toilettas,"Katoen / polyester. Black Night 67% Katoen / 30% polyester / 3% andere vezels. Ecume en Pebble Grey 75% Katoen / 22% polyester / 3% andere vezels. Rugzak met koordje, bestaande uit gerecycled katoen en gerecycled polyester. Dit artikel kan dienen als toilettas of opbergtas. De binnenkant van de tas werd verstevigd met vlieseline.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=207340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207339&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207336&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207338&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,1200,,,,,,,,,,,,,,,,Color,Black Night,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1200,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1200,,,,,,,,,,,,,,,,Color,Ecume,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1200,,,,,,,,,,,,,,,,Color,Pebble Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1200,7.3,,,,,,,,,,,,,KI5703_68345_68344,Black Night,,,,,One Size,,,,,,,,,
product_variation,1200,7.3,,,,,,,,,,,,,KI5703_68346_68344,Ecume,,,,,,,,,,,,,,
product_variation,1200,7.3,,,,,,,,,,,,,KI5703_68347_68344,Pebble Grey,,,,,,,,,,,,,,
