type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5
product_option,2272,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2272,,,,,,,,,,,Color,Indigo,RADIOBUTTONS,TRUE,,,,
product_option,2272,,,,,,,,,,,Color,Light Oxford,RADIOBUTTONS,TRUE,,,,
product_option,2272,,,,,,,,,,,Color,Mineral Blue,RADIOBUTTONS,TRUE,,,,
product_option,2272,,,,,,,,,,,Color,Olive,RADIOBUTTONS,TRUE,,,,
product_option,2272,,,,,,,,,,,Color,Urban Grey,RADIOBUTTONS,TRUE,,,,
product_option,2272,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5757_58144,Black,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5757_5753,Black,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5757_5754,Black,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5757_5755,Black,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5757_5756,Black,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5757_58145,Black,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_5766_58141,Black,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_5766_62699,Black,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5759_58144,Bottle Green,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5759_5753,Bottle Green,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5759_5754,Bottle Green,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5759_5755,Bottle Green,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5759_5756,Bottle Green,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5759_58145,Bottle Green,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_5768_58141,Bottle Green,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5760_58144,Bright Royal,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5760_5753,Bright Royal,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5760_5754,Bright Royal,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5760_5755,Bright Royal,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5760_5756,Bright Royal,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5760_58145,Bright Royal,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_5769_58141,Bright Royal,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5764_58144,Burgundy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5764_5753,Burgundy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5764_5754,Burgundy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5764_5755,Burgundy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5764_5756,Burgundy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5764_58145,Burgundy,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_58147_58141,Burgundy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40565_58144,Classic Red,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40565_5753,Classic Red,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40565_5754,Classic Red,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40565_5755,Classic Red,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40565_5756,Classic Red,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40565_58145,Classic Red,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_40568_58141,Classic Red,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40566_58144,Convoy Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40566_5753,Convoy Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40566_5754,Convoy Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40566_5755,Convoy Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40566_5756,Convoy Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40566_58145,Convoy Grey,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_40569_58141,Convoy Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5758_58144,French Navy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5758_5753,French Navy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5758_5754,French Navy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5758_5755,French Navy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5758_5756,French Navy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5758_58145,French Navy,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_5767_58141,French Navy,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_5767_62699,French Navy,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82677_58144,Indigo,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82677_5753,Indigo,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82677_5754,Indigo,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82677_5755,Indigo,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82677_5756,Indigo,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82677_58145,Indigo,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_82678_58141,Indigo,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40567_58144,Light Oxford,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40567_5753,Light Oxford,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40567_5754,Light Oxford,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40567_5755,Light Oxford,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40567_5756,Light Oxford,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_40567_58145,Light Oxford,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_40570_58141,Light Oxford,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_40570_62699,Light Oxford,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82680_58144,Mineral Blue,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82680_5753,Mineral Blue,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82680_5754,Mineral Blue,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82680_5755,Mineral Blue,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82680_5756,Mineral Blue,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82680_58145,Mineral Blue,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_82679_58141,Mineral Blue,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5763_58144,Olive,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5763_5753,Olive,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5763_5754,Olive,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5763_5755,Olive,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5763_5756,Olive,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_5763_58145,Olive,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_5772_58141,Olive,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82682_58144,Urban Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82682_5753,Urban Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82682_5754,Urban Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82682_5755,Urban Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82682_5756,Urban Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262MC_82682_58145,Urban Grey,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MCX_82681_58141,Urban Grey,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262M_5752_58143,White,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262M_5752_5748,White,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262M_5752_5749,White,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262M_5752_5750,White,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262M_5752_5751,White,,,,,,,,
product_variation,2272,26.22,,,,,,,,RU262M_5752_58146,White,,,,,,,,
product_variation,2272,30.02,,,,,,,,RU262MX_5774_58142,White,,,,,,,,
product,2273,41.68,Authentic Full zip hooded melange sweatshirt,"75% ringgesponnen gekamd katoen / 21% polyester / 4% viscose met buitenstof in 100% katoen (stof 3 diktes) voor een beter decoratievlak. Nektape met visgraatmotief. Gevoerde capuchon met platte koordjes. Ribboord aan taille en mouwuiteinden in elasthan. Stiksel op armsgaten, mouwuiteinden en taille. Metalen YKK®-ritssluiting. Kangoeroezak. Opening voor MP3-kabeltje. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=405920&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=405920&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71424&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397641&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,2273,,,,,,,,,,,Color,Brick Red Melange,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Color,Burgundy Melange,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Color,Indigo Melange,RADIOBUTTONS,TRUE,,,,
product_option,2273,,,,,,,,,,,Color,Ocean Melange,RADIOBUTTONS,TRUE,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61928_61926,Brick Red Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61928_61924,Brick Red Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61928_61923,Brick Red Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61928_61922,Brick Red Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61928_61925,Brick Red Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61928_61927,Brick Red Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61928_61921,Brick Red Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61929_61926,Burgundy Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61929_61924,Burgundy Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61929_61923,Burgundy Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61929_61922,Burgundy Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61929_61925,Burgundy Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61929_61927,Burgundy Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61929_61921,Burgundy Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61932_61926,Indigo Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61932_61924,Indigo Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61932_61923,Indigo Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61932_61922,Indigo Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61932_61925,Indigo Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61932_61927,Indigo Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61932_61921,Indigo Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61933_61926,Ocean Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61933_61924,Ocean Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61933_61923,Ocean Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61933_61922,Ocean Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61933_61925,Ocean Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61933_61927,Ocean Melange,,,,,,,,
product_variation,2273,41.68,,,,,,,,RU263M_61933_61921,Ocean Melange,,,,,,,,
product,2274,34.86,Authentic Hooded Sweatshirt,"80% ringgesponnen gekamd katoen / 20% polyester. Buitenkant 100% katoen voor een goede bedrukking. Drielaags voor extra comfort en kwaliteit. Moderne getailleerde snit. Nektape in visgraatmotief. Tweelaagse capuchon met eyelets en platte aanrijgkoordjes. Elastische mouwuiteinden en onderaan de sweater. 'Kangaroe' zak met gaatje voor MP3 oortjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387619&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387619&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387618&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2274,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,Indigo,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,Light Oxford,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,Mineral Blue,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,Olive,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,Urban Grey,RADIOBUTTONS,TRUE,,,,
product_option,2274,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41062_41054,Black,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41062_41056,Black,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41062_41057,Black,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41062_41058,Black,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41062_41059,Black,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41062_41060,Black,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_58150_58148,Black,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_58150_61944,Black,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78620_41054,Bottle Green,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78620_41056,Bottle Green,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78620_41057,Bottle Green,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78620_41058,Bottle Green,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78620_41059,Bottle Green,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78620_41060,Bottle Green,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_78619_58148,Bottle Green,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78621_41054,Burgundy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78621_41056,Burgundy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78621_41057,Burgundy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78621_41058,Burgundy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78621_41059,Burgundy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_78621_41060,Burgundy,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_78622_58148,Burgundy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41064_41054,Classic Red,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41064_41056,Classic Red,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41064_41057,Classic Red,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41064_41058,Classic Red,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41064_41059,Classic Red,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41064_41060,Classic Red,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_58152_58148,Classic Red,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41065_41054,French Navy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41065_41056,French Navy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41065_41057,French Navy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41065_41058,French Navy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41065_41059,French Navy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41065_41060,French Navy,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_58155_58148,French Navy,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_58155_61944,French Navy,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80059_41054,Indigo,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80059_41056,Indigo,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80059_41057,Indigo,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80059_41058,Indigo,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80059_41059,Indigo,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80059_41060,Indigo,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_80058_58148,Indigo,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41067_41054,Light Oxford,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41067_41056,Light Oxford,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41067_41057,Light Oxford,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41067_41058,Light Oxford,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41067_41059,Light Oxford,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41067_41060,Light Oxford,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_58157_58148,Light Oxford,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_58157_61944,Light Oxford,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80061_41054,Mineral Blue,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80061_41056,Mineral Blue,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80061_41057,Mineral Blue,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80061_41058,Mineral Blue,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80061_41059,Mineral Blue,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80061_41060,Mineral Blue,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_80060_58148,Mineral Blue,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80062_41054,Olive,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80062_41056,Olive,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80062_41057,Olive,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80062_41058,Olive,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80062_41059,Olive,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80062_41060,Olive,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_80063_58148,Olive,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80064_41054,Urban Grey,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80064_41056,Urban Grey,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80064_41057,Urban Grey,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80064_41058,Urban Grey,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80064_41059,Urban Grey,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_80064_41060,Urban Grey,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_80065_58148,Urban Grey,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41070_41054,White,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41070_41056,White,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41070_41057,White,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41070_41058,White,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41070_41059,White,,,,,,,,
product_variation,2274,34.86,,,,,,,,RU265M_41070_41060,White,,,,,,,,
product_variation,2274,41.24,,,,,,,,RU265MX_58158_58148,White,,,,,,,,
product,2275,42.56,Authentic Full Zip Hooded Sweatshirt,"80% ringgesponnen gekamd katoen / 20% polyester. Buitenkant 100% katoen voor een goede bedrukking. Drielaags voor extra comfort en kwaliteit. YKK®-ritssluiting. Nektape in visgraatmotief. Tweelaagse capuchon met eyelets en platte aanrijgkoordjes. Elastische mouwuiteinden en onderaan de sweater. 'Kangaroe' zak met gaatje voor MP3 oortjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387621&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387621&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387620&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2275,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,
product_option,2275,,,,,,,,,,,Color,Light Oxford,RADIOBUTTONS,TRUE,,,,
product_variation,2275,42.56,,,,,,,,RU266M_41072_41071,Black,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_41072_41073,Black,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_41072_41074,Black,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_41072_41075,Black,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_41072_41076,Black,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_41072_41077,Black,,,,,,,,
product_variation,2275,48.88,,,,,,,,RU266MX_58160_58159,Black,,,,,,,,
product_variation,2275,48.88,,,,,,,,RU266MX_58160_61945,Black,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_78624_41071,Bottle Green,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_78624_41073,Bottle Green,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_78624_41074,Bottle Green,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_78624_41075,Bottle Green,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_78624_41076,Bottle Green,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_78624_41077,Bottle Green,,,,,,,,
product_variation,2275,48.88,,,,,,,,RU266MX_78623_58159,Bottle Green,,,,,,,,
product_variation,2275,42.56,,,,,,,,RU266M_41079_41071,Bright Royal,,,,,,,,
