type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10
product,2543,1.5,Cotton Party Bag for Life,100% katoen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391979&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Westford Mill,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391979&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72502&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72504&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72506&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72503&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72505&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,2543,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2543,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2543,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2543,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2543,1.5,,,,,,,,W103C_58781_58780,Black,One Size,,,,,,,,,,,,,
product_variation,2543,1.36,,,,,,,,W103_58784_58779,Natural,,,,,,,,,,,,,,
product_variation,2543,1.5,,,,,,,,W103C_58786_58780,White,,,,,,,,,,,,,,
product,2544,6.88,Canvas Classic Shopper,100% canvas katoen. Kan in de hand of over de schouder gedragen worden. Lengte hengsels: 58cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391980&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Westford Mill,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391980&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72514&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72515&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2544,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2544,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2544,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2544,6.88,,,,,,,,W108C_70701_70700,Black,One Size,,,,,,,,,,,,,
product_variation,2544,6.18,,,,,,,,W108_22463_22462,Natural,,,,,,,,,,,,,,
product,2545,3.66,Katoenen gymtas,"100% Katoen, Sluiting met trekkoord, Het natuurlijke" alternatief voor polyester gymtassen",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391981&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Westford Mill,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391981&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72540&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72547&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72520&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72535&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72543&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72541&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72542&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,2545,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Bright Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Classic Pink / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Emerald,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Lavender / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Lime Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Mustard,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Olive Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Pastel Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Pastel Mint / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Pastel Pink / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Sapphire Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Surf Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2545,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62344_59202,Black,One Size,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62345_59202,Black / Black,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59203_59202,Bottle Green,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59204_59202,Bright Red,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62346_59202,Bright Royal,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62347_59202,Burgundy,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62348_59202,Chocolate,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62349_59202,Classic Pink / White,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62350_59202,Classic Red,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62351_59202,Emerald,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59205_59202,French Navy,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59206_59202,Fuchsia,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59207_59202,Graphite Grey,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62352_59202,Kelly Green,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62353_59202,Lavender / White,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59208_59202,Light Grey,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62354_59202,Lime Green,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62355_59202,Mustard,,,,,,,,,,,,,,
product_variation,2545,2.64,,,,,,,,W110_18766_18765,Natural,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62356_59202,Olive Green,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59209_59202,Orange,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62357_59202,Pastel Blue / White,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62359_59202,Pastel Mint / White,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62360_59202,Pastel Pink / White,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59210_59202,Purple,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62361_59202,Sapphire Blue,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_59211_59202,Surf Blue,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62362_59202,White,,,,,,,,,,,,,,
product_variation,2545,3.66,,,,,,,,W110C_62363_59202,Yellow,,,,,,,,,,,,,,
product,2546,1.08,Cotton Stuff Bag,100% katoen. Afsluitbaar door middel van een koord.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72548&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Westford Mill,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72548&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72549&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2546,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2546,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2546,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2546,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2546,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2546,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2546,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2546,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2546,1.08,,,,,,,,W115CXXS_52865_52859,Black,XXS,,,,,,,,,,,,,
product_variation,2546,1.24,,,,,,,,W115CXS_52864_52858,Black,XS,,,,,,,,,,,,,
product_variation,2546,1.72,,,,,,,,W115CS_52862_52854,Black,S,,,,,,,,,,,,,
product_variation,2546,2.42,,,,,,,,W115CM_52861_52851,Black,M,,,,,,,,,,,,,
product_variation,2546,3,,,,,,,,W115C_52866_52850,Black,L,,,,,,,,,,,,,
product_variation,2546,4.48,,,,,,,,W115CXL_52863_52855,Black,XL,,,,,,,,,,,,,
product_variation,2546,0.96,,,,,,,,W115XXS_52871_52860,Natural,,,,,,,,,,,,,,
product_variation,2546,1.12,,,,,,,,W115XS_52867_52857,Natural,,,,,,,,,,,,,,
product_variation,2546,1.5,,,,,,,,W115S_52869_52853,Natural,,,,,,,,,,,,,,
product_variation,2546,1.72,,,,,,,,W115M_52870_52852,Natural,,,,,,,,,,,,,,
product_variation,2546,2.28,,,,,,,,W115_18780_18779,Natural,,,,,,,,,,,,,,
product_variation,2546,3.66,,,,,,,,W115XL_52868_52856,Natural,,,,,,,,,,,,,,
product,2547,37.41,Overschoenen Easy Max,"Antislip, speciaal voor grote of veiligheidsschoenen. Rekbare structuur: alle schoenmaten in slechts 5 maten. Wasbaar met de hand of op 30 °C. Steriliseerbaar in een autoclaaf op 130 °C. Herbruikbaar. FO. NF EN ISO 20347/2012. NF EN 13 287.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=156760&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,TIGER GRIP,Schoenen & Accessoires,Accessoires voor schoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=156760&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151319&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150381&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150382&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151316&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151317&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151318&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150385&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399222&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399223&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,2547,,,,,,,,,,,,Color,grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2547,,,,,,,,,,,,Size,35/37 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2547,,,,,,,,,,,,Size,38/40 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2547,,,,,,,,,,,,Size,41/42 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2547,,,,,,,,,,,,Size,43/45 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2547,,,,,,,,,,,,Size,46/48 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2547,37.41,,,,,,,,TGEM_66063_66058,grey,35/37 EU,,,,,,,,,,,,,
product_variation,2547,37.41,,,,,,,,TGEM_66063_66059,grey,38/40 EU,,,,,,,,,,,,,
product_variation,2547,37.41,,,,,,,,TGEMX_66064_66060,grey,41/42 EU,,,,,,,,,,,,,
product_variation,2547,37.41,,,,,,,,TGEMXX_66065_66061,grey,43/45 EU,,,,,,,,,,,,,
product_variation,2547,37.41,,,,,,,,TGEMXXX_66066_66062,grey,46/48 EU,,,,,,,,,,,,,
product,2548,54.16,Overschoenen Total Protect,"Antislip-overschoenen met beschermende neus. Heel lichte neus van aluminium/titanium, 50% lichter dan staal en net zo sterk.<br/>Rekbare structuur: alle schoenmaten in slechts 4 maten. De maten zijn te herkennen aan de kleur. Wasbaar met de hand. Herbruikbaar. EN ISO ISO 20344 : 2011.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=159176&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,TIGER GRIP,Schoenen & Accessoires,Accessoires voor schoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=159176&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2548,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2548,,,,,,,,,,,,Size,34/37 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2548,,,,,,,,,,,,Size,38/41 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2548,,,,,,,,,,,,Size,42/45 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2548,,,,,,,,,,,,Size,46/48 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2548,54.16,,,,,,,,TGTP_66084_66080,BLACK,34/37 EU,,,,,,,,,,,,,
product_variation,2548,54.16,,,,,,,,TGTPX_66085_66081,BLACK,38/41 EU,,,,,,,,,,,,,
product_variation,2548,54.16,,,,,,,,TGTPXX_66086_66082,BLACK,42/45 EU,,,,,,,,,,,,,
product_variation,2548,54.16,,,,,,,,TGTPXXX_66087_66083,BLACK,46/48 EU,,,,,,,,,,,,,
product,2549,51.44,Overschoenen Visitor,Veiligheids-overschoenen met beschermende neus. Heel lichte neus van aluminium/titanium.  50% lichter dan staal en net zo sterk. Alle schoenmaten in slechts 3 maten. De maten zijn te herkennen aan de kleur. Past op ieder type van schoen. Antislipzool Tiger-grip®. Wasbaar met de hand. Herbruikbaar.  NF EN ISO 20345/2011. NF EN 12 568. FO.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=169018&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,TIGER GRIP,Schoenen & Accessoires,Accessoires voor schoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=169018&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=169017&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2549,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2549,,,,,,,,,,,,Size,34/38 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2549,,,,,,,,,,,,Size,39/43 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2549,,,,,,,,,,,,Size,44/48 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2549,51.44,,,,,,,,TGVI_66091_66088,BLACK,34/38 EU,,,,,,,,,,,,,
product_variation,2549,51.44,,,,,,,,TGVIX_66092_66089,BLACK,39/43 EU,,,,,,,,,,,,,
product_variation,2549,51.44,,,,,,,,TGVIXX_66093_66090,BLACK,44/48 EU,,,,,,,,,,,,,
product,2550,60.8,Overschoenen Visitor Premium,Veiligheids-overschoenen met antislipzool. Heel lichte neus van aluminium/titanium. 50% lichter dan staal en net zo sterk. Riemen in verschillende richtingen: zit veilig vast aan de voet. Alle schoenmaten in slechts 4 maten. De maten zijn te herkennen aan de kleur. Past op de meeste types van schoenen. Wasbaar met de hand. Herbruikbaar. NF EN ISO EN ISO 20345 : 2011.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399228&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,TIGER GRIP,Schoenen & Accessoires,Accessoires voor schoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399228&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2550,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2550,,,,,,,,,,,,Size,34/37 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2550,,,,,,,,,,,,Size,38/42 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2550,,,,,,,,,,,,Size,43/45 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2550,,,,,,,,,,,,Size,46/47 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2550,60.8,,,,,,,,TGVIP_66098_66094,BLACK,34/37 EU,,,,,,,,,,,,,
product_variation,2550,60.8,,,,,,,,TGVIPX_66099_66095,BLACK,38/42 EU,,,,,,,,,,,,,
product_variation,2550,60.8,,,,,,,,TGVIPXX_66100_66096,BLACK,43/45 EU,,,,,,,,,,,,,
product_variation,2550,60.8,,,,,,,,TGVIPXXX_66101_66097,BLACK,46/47 EU,,,,,,,,,,,,,
