type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_option_Size,product_media_gallery_image_url_7
product,95,14.38,Gymtas Athleisure,"Combinatie van polyester 600D/420D, ruim hoofdvak, uitneembaar tearaway etiket, dikke aanrijgkoordjes, metalen verluchtingsgaatjes, schoenenvak, waterdichte stof, flessenhouder.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=206201&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206201&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196515&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196516&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196517&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196518&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,95,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,95,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,95,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,
product_option,95,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,
product_option,95,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,95,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,
product_variation,95,14.38,,,,,,,,,BG542_51501_51500,Black,,,,,,,,,One Size,
product_variation,95,14.38,,,,,,,,,BG542_51502_51500,Bright Royal,,,,,,,,,,
product_variation,95,14.38,,,,,,,,,BG542_51503_51500,Classic Red,,,,,,,,,,
product_variation,95,14.38,,,,,,,,,BG542_51504_51500,French Navy,,,,,,,,,,
product_variation,95,14.38,,,,,,,,,BG542_51505_51500,Fuchsia,,,,,,,,,,
product,96,32.08,Sporttas Athleisure,"Combinatie van polyester 600D/420D, metalen verluchtingsgaatjes, afneembare en aanpasbare schouderriem met schouderpad, opbergruimte voor schoenen, rubberen pootjes, binnenzak, waterdichte stof, gewatteerde handgreep, ritszakken opzij, buitenzak in mesh.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=206200&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206200&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196511&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196510&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196512&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196513&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196514&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,96,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,96,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,96,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,
product_option,96,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,
product_option,96,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,96,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,
product_option,96,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,
product_variation,96,32.08,,,,,,,,,BG544_51509_51508,Black,,,,,,,,,One Size,
product_variation,96,32.08,,,,,,,,,BG544_51510_51508,Bright Royal,,,,,,,,,,
product_variation,96,32.08,,,,,,,,,BG544_51511_51508,Classic Red,,,,,,,,,,
product_variation,96,32.08,,,,,,,,,BG544_51512_51508,French Navy,,,,,,,,,,
product_variation,96,32.08,,,,,,,,,BG544_51513_51508,Fuchsia,,,,,,,,,,
product_variation,96,32.08,,,,,,,,,BG544_51515_51508,Orange,,,,,,,,,,
product,97,32.08,Grote sporttas Athleisure,"Combinatie van polyester 600D/420D, metalen verluchtingsgaatjes, afneembare en aanpasbare schouderriem met schouderpad, opbergruimte voor schoenen, rubberen pootjes, binnenzak, waterdichte stof, gewatteerde handgreep, ritszakken opzij, buitenzak in mesh.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=206199&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206199&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196509&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196506&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196507&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196508&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,97,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,97,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,97,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,
product_variation,97,32.08,,,,,,,,,BG546_51517_51516,Black,,,,,,,,,One Size,
product_variation,97,32.08,,,,,,,,,BG546_51520_51516,French Navy,,,,,,,,,,
product,98,32.78,Rugzak Vintage laptop,"Polyester 600D, geschikt voor laptops tot 17, uitneembaar tearaway etiket, gewatteerde achterkant, details in polyurethaan en metaal, EasyPocket™ zak die gemakkelijk toegankelijk is voor de decoratie, gewatteerd laptopvak, sluit met een koordje, aanpasbare en gewatteerde schouderriemen, magneetsluitingen, handgreep.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=206198&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206198&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196504&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196505&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,98,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,98,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,98,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,98,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,
product_variation,98,32.78,,,,,,,,,BG613_51523_51522,Black,,,,,,,,,One Size,
product_variation,98,32.78,,,,,,,,,BG613_51524_51522,Black / Black,,,,,,,,,,
product_variation,98,32.78,,,,,,,,,BG613_51525_51522,French Navy,,,,,,,,,,
product,99,14.84,Retro schoudertas,"Polyester 600D, retrostijl, aanpasbare schouderriem, binnenzak en ritszak vooraan. Gelsloten Rip-Strip™",https://media.europeancatalog.com/ws.php?act=download&mamfileid=152763&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152763&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152773&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152851&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152780&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152759&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,99,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,
product_option,99,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,99,,,,,,,,,,,,Color,Bright Royal / White,RADIOBUTTONS,TRUE,,,,,,
product_option,99,,,,,,,,,,,,Color,Classic Red / White,RADIOBUTTONS,TRUE,,,,,,
product_option,99,,,,,,,,,,,,Color,French Navy / White,RADIOBUTTONS,TRUE,,,,,,
product_variation,99,14.84,,,,,,,,,BG71_51527_51526,Black / White,,,,,,,,,One Size,
product_variation,99,14.84,,,,,,,,,BG71_51528_51526,Bright Royal / White,,,,,,,,,,
product_variation,99,14.84,,,,,,,,,BG71_51530_51526,Classic Red / White,,,,,,,,,,
product_variation,99,14.84,,,,,,,,,BG71_51531_51526,French Navy / White,,,,,,,,,,
product,100,8.68,T-shirt ronde hals Heather,52% gekamd ringgesponnen katoen / 48% polyester. Dames-t-shirt. Casual snit. Zijnaden. Afneembaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=403588&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bella + Canvas,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=403588&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=416740&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,100,,,,,,,,,,,,Color,Black Heather,RADIOBUTTONS,TRUE,,,,,,
product_option,100,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,100,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,100,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,100,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,100,,,,,,,,,,,,Color,Dark Grey Heather,RADIOBUTTONS,TRUE,,,,,,
product_option,100,,,,,,,,,,,,Color,Heather Deep Teal,RADIOBUTTONS,TRUE,,,,,,
product_option,100,,,,,,,,,,,,Color,Heather Mauve,RADIOBUTTONS,TRUE,,,,,,
product_option,100,,,,,,,,,,,,Color,Heather Mustard,RADIOBUTTONS,TRUE,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66692_66688,Black Heather,,,,,,,,,S,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66692_66689,Black Heather,,,,,,,,,M,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66692_66690,Black Heather,,,,,,,,,L,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66692_66691,Black Heather,,,,,,,,,XL,
product_variation,100,8.68,,,,,,,,,BE6400CVC_82666_66688,Dark Grey Heather,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_82666_66689,Dark Grey Heather,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_82666_66690,Dark Grey Heather,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_82666_66691,Dark Grey Heather,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66693_66688,Heather Deep Teal,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66693_66689,Heather Deep Teal,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66693_66690,Heather Deep Teal,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66693_66691,Heather Deep Teal,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66694_66688,Heather Mauve,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66694_66689,Heather Mauve,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66694_66690,Heather Mauve,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_66694_66691,Heather Mauve,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_82667_66688,Heather Mustard,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_82667_66689,Heather Mustard,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_82667_66690,Heather Mustard,,,,,,,,,,
product_variation,100,8.68,,,,,,,,,BE6400CVC_82667_66691,Heather Mustard,,,,,,,,,,
