type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_variation_option_Size
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35902_35910,Black,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35902_35901,Black,,,,,,,,,,,,,,,,,,,,,,,3XL
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35902_35903,Black,,,,,,,,,,,,,,,,,,,,,,,4XL
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35902_35904,Black,,,,,,,,,,,,,,,,,,,,,,,5XL
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35902_35905,Black,,,,,,,,,,,,,,,,,,,,,,,6XL
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_53900,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35908,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35907,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35906,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35909,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35910,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35901,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35903,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35904,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35911_35905,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_53900,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35908,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35907,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35906,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35909,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35910,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35901,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35903,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35904,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35912_35905,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_53900,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35908,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35907,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35906,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35909,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35910,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35901,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35903,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35904,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76761_35905,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_53900,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35908,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35907,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35906,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35909,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35910,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35901,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35903,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35904,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35913_35905,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_53900,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35908,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35907,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35906,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35909,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35910,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35901,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35903,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35904,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_76762_35905,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_53901,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35898,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35897,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35896,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35899,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35900,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35891,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35893,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35894,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543_35892_35895,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_53900,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35908,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35907,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35906,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35909,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35910,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35901,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35903,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35904,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,664,22.44,,,,,,,,,,,,,,,,,,,K543C_35914_35905,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product,665,22.44,Dames Poplin Blouse Korte Mouwen,"100% popeline katoen. Gemakkelijk in onderhoud ( Easy Care). Kraag zonder knopen. Toon op toon knopen. Borstzakje. Mouwuiteinden omgezoomd. 1 extra knoop. Afgerond boord aan de onderkant.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=455407&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455407&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455406&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455403&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455402&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455408&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455405&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455404&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372066&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372065&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Color,Bright Sky,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Color,Cobalt Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Color,Snow Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,665,,,,,,,,,,,,,,,,,,,,,,Color,Zinc,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35925_35931,Black,,,,,,,,,,,,,,,,,,,,,,,XS
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35925_35929,Black,,,,,,,,,,,,,,,,,,,,,,,S
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35925_35928,Black,,,,,,,,,,,,,,,,,,,,,,,M
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35925_35927,Black,,,,,,,,,,,,,,,,,,,,,,,L
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35925_35930,Black,,,,,,,,,,,,,,,,,,,,,,,XL
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35925_35932,Black,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35925_35924,Black,,,,,,,,,,,,,,,,,,,,,,,3XL
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35925_35926,Black,,,,,,,,,,,,,,,,,,,,,,,4XL
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35933_35931,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35933_35929,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35933_35928,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35933_35927,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35933_35930,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35933_35932,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35933_35924,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35933_35926,Bright Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35934_35931,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35934_35929,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35934_35928,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35934_35927,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35934_35930,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35934_35932,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35934_35924,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35934_35926,Classic Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76763_35931,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76763_35929,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76763_35928,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76763_35927,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76763_35930,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76763_35932,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76763_35924,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76763_35926,Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35935_35931,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35935_35929,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35935_35928,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35935_35927,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35935_35930,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35935_35932,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35935_35924,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35935_35926,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76764_35931,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76764_35929,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76764_35928,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76764_35927,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76764_35930,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76764_35932,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76764_35924,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_76764_35926,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544_35916_35922,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544_35916_35920,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544_35916_35919,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544_35916_35918,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544_35916_35921,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544_35916_35923,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544_35916_35915,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544_35916_35917,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35936_35931,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35936_35929,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35936_35928,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35936_35927,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35936_35930,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35936_35932,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35936_35924,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,665,22.44,,,,,,,,,,,,,,,,,,,K544C_35936_35926,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product,666,23.84,Jofrey - Herenoverhemd lange mouwen,"65% polyester / 35% katoen. Gemakkelijk in onderhoud (Easy Care). Verstevigde kraag met baleinen. Toon op toon knopen. Borstzak links met afgeronde hoeken. Dubbel inzetstuk op de rug. Afgewerkt met dubbele vouwnaden. Verstelbare mouwen en mouwuiteinden met afgeronde hoeken en knoop. 2 extra knopen.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=455396&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455396&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455395&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455397&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455398&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455399&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455401&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455400&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455394&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372063&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372064&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Color,Angora,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Size,6XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Color,Bright Sky,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Color,Bright Turquoise,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,666,,,,,,,,,,,,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
