type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product,2340,7.24,Classic T-shirt,"100% ringgesponnen katoen (Light Oxford: 93% katoen / 7% vicose). Nektape van schouder tot schouder. Tubulaire snit. Kraag 1x1 rib. Afwerking met dubbele stiksels. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391852&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,T-shirt,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391852&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391853&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2340,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Color,Light Oxford,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2340,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6712_6705,Black,S,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6712_6706,Black,M,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6712_6707,Black,L,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6712_6708,Black,XL,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6712_6709,Black,XXL,,,,,,,,,,,,
product_variation,2340,9.38,,,,,,,RUZT180CX_58296_58292,Black,3XL,,,,,,,,,,,,
product_variation,2340,9.38,,,,,,,RUZT180CX_58296_58295,Black,4XL,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6714_6705,Bright Royal,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6714_6706,Bright Royal,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6714_6707,Bright Royal,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6714_6708,Bright Royal,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6714_6709,Bright Royal,,,,,,,,,,,,,
product_variation,2340,9.38,,,,,,,RUZT180CX_58297_58292,Bright Royal,,,,,,,,,,,,,
product_variation,2340,9.38,,,,,,,RUZT180CX_58297_58295,Bright Royal,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6718_6705,Classic Red,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6718_6706,Classic Red,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6718_6707,Classic Red,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6718_6708,Classic Red,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6718_6709,Classic Red,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_82683_6705,Convoy Grey,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_82683_6706,Convoy Grey,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_82683_6707,Convoy Grey,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_82683_6708,Convoy Grey,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_82683_6709,Convoy Grey,,,,,,,,,,,,,
product_variation,2340,9.38,,,,,,,RUZT180CX_82684_58292,Convoy Grey,,,,,,,,,,,,,
product_variation,2340,9.38,,,,,,,RUZT180CX_82684_58295,Convoy Grey,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6728_6705,French Navy,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6728_6706,French Navy,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6728_6707,French Navy,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6728_6708,French Navy,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6728_6709,French Navy,,,,,,,,,,,,,
product_variation,2340,9.38,,,,,,,RUZT180CX_58298_58292,French Navy,,,,,,,,,,,,,
product_variation,2340,9.38,,,,,,,RUZT180CX_58298_58295,French Navy,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6716_6705,Light Oxford,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6716_6706,Light Oxford,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6716_6707,Light Oxford,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6716_6708,Light Oxford,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180C_6716_6709,Light Oxford,,,,,,,,,,,,,
product_variation,2340,5.98,,,,,,,RUZT180_6696_6690,White,,,,,,,,,,,,,
product_variation,2340,5.98,,,,,,,RUZT180_6696_6691,White,,,,,,,,,,,,,
product_variation,2340,5.98,,,,,,,RUZT180_6696_6692,White,,,,,,,,,,,,,
product_variation,2340,5.98,,,,,,,RUZT180_6696_6693,White,,,,,,,,,,,,,
product_variation,2340,5.98,,,,,,,RUZT180_6696_6694,White,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180X_58299_58293,White,,,,,,,,,,,,,
product_variation,2340,7.24,,,,,,,RUZT180X_58299_58294,White,,,,,,,,,,,,,
product,2341,11.04,Classic Heavyweight T-shirt,"100% gekamd ringgesponnen katoen. Tubulaire snit. Nektape van schouder tot schouder. Kraag 1x1 rib. Afwerking dubbele stiksels. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387615&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,T-shirt,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387615&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387614&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2341,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2341,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2341,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2341,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2341,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2341,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2341,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2341,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6747_6746,Black,S,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6747_6742,Black,M,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6747_6743,Black,L,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6747_6744,Black,XL,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6747_6745,Black,XXL,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6748_6746,French Navy,,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6748_6742,French Navy,,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6748_6743,French Navy,,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6748_6744,French Navy,,,,,,,,,,,,,
product_variation,2341,11.04,,,,,,,RUZT215C_6748_6745,French Navy,,,,,,,,,,,,,
product_variation,2341,9.08,,,,,,,RUZT215_6736_6735,White,,,,,,,,,,,,,
product_variation,2341,9.08,,,,,,,RUZT215_6736_6731,White,,,,,,,,,,,,,
product_variation,2341,9.08,,,,,,,RUZT215_6736_6732,White,,,,,,,,,,,,,
product_variation,2341,9.08,,,,,,,RUZT215_6736_6733,White,,,,,,,,,,,,,
product_variation,2341,9.08,,,,,,,RUZT215_6736_6734,White,,,,,,,,,,,,,
product,2342,25.18,Mens Sprint Training Short,"92% polyester / 8% elasthan . Short met Z-TECH® stretch technologie. Ademend, sneldrogend en lichtgewicht. Zachte stof, rekbaar naar 4 kanten. Elastische tailleband met aanrijgkoord aan de binnenkant. Reflecterend Z-TECH® logo op het linker dijbeen. Zeer comfortabel en houdt warm indien gedragen als tweede laag. Reflecterend Spiro logo op de achterkant in het midden.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71843&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Spiro,Kleding,Bermuda/Short,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71843&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2342,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2342,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2342,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2342,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2342,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2342,25.18,,,,,,,S174M_33341_33337,Black,S,,,,,,,,,,,,
product_variation,2342,25.18,,,,,,,S174M_33341_33338,Black,M,,,,,,,,,,,,
product_variation,2342,25.18,,,,,,,S174M_33341_33339,Black,L,,,,,,,,,,,,
product_variation,2342,25.18,,,,,,,S174M_33341_33340,Black,XL,,,,,,,,,,,,
product,2343,50.48,Unisex Crosslite Trail & Track Jacket,100% pongee polyester met transparante PU inductie. Waterafstotend (tot 5000 mm waterafstotende stof) en ademend 2000 gr/m²/24h. Winddicht en extreem licht. Sneldrogend. Volledige ritssluiting en 2 voorzakken met ritstrekker 'Spiro'. Verstelbare mouwuiteinden met klittenband. Reflecterende biesjes op de voorkant. Kan opgevouwen worden in een tasje met 'Spiro' logo.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71849&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Spiro,Kleding,Jas,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71849&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71854&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71853&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71858&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71859&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71861&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71852&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2343,,,,,,,,,,,Color,Neon Lime,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2343,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2343,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2343,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2343,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2343,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2343,50.48,,,,,,,S185X_31627_31622,Neon Lime,S,,,,,,,,,,,,
product_variation,2343,50.48,,,,,,,S185X_31627_31623,Neon Lime,M,,,,,,,,,,,,
product_variation,2343,50.48,,,,,,,S185X_31627_31624,Neon Lime,L,,,,,,,,,,,,
product_variation,2343,50.48,,,,,,,S185X_31627_31625,Neon Lime,XL,,,,,,,,,,,,
product_variation,2343,50.48,,,,,,,S185X_31627_31626,Neon Lime,XXL,,,,,,,,,,,,
product,2344,38.52,Mens Padded Bikewear Shorts,"80% polyamide (Nylon) / 20% elasthan. Cool Dry®. Lichte, rekbare en sneldrogende stof. Dubbele vulling. Inzet in HD silicone van uitstekende kwaliteit. Anti-bacteriële laag voor een optimale afvoer van de transpiratie. Anti-slip bandje van silicone onderaan. Gebogen inzetstukken met gecontrasteerde stiksels. Reflecterende biesjes. Elastische tailleband. Klein sleutelzakje aan de binnenkant met overslag. Reflecterend SPIRO logo onderaan op de linker broekspijp.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71863&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Spiro,Kleding,Bermuda/Short,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71863&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392288&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2344,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2344,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2344,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2344,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2344,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2344,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2344,38.52,,,,,,,S187M_45028_45027,Black,S,,,,,,,,,,,,
product_variation,2344,38.52,,,,,,,S187M_45028_45029,Black,M,,,,,,,,,,,,
product_variation,2344,38.52,,,,,,,S187M_45028_45030,Black,L,,,,,,,,,,,,
product_variation,2344,38.52,,,,,,,S187M_45028_45031,Black,XL,,,,,,,,,,,,
product_variation,2344,38.52,,,,,,,S187M_45028_45032,Black,XXL,,,,,,,,,,,,
product,2345,36.68,Bikewear Crosslite Gilet,"100% nylon. Zonder zakken. Lichte en sneldrogende, windbrekend. Ideaal om over andere kleding te dragen. Unisex model. Opstaande kraag. Volledige ritssluiting. Ritstrekker met SPIRO logo. Reflecterende details op de voor-en achterkant voor een hogere zichtbaarheid.  Mesh aan de achterkant. Achterpand langer.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Spiro,Kleding,Pullover/Cardigan/Gilet,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2345,,,,,,,,,,,Color,Neon Lime,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2345,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2345,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2345,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2345,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2345,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2345,36.68,,,,,,,S259X_45022_45021,Neon Lime,S,,,,,,,,,,,,
product_variation,2345,36.68,,,,,,,S259X_45022_45023,Neon Lime,M,,,,,,,,,,,,
product_variation,2345,36.68,,,,,,,S259X_45022_45024,Neon Lime,L,,,,,,,,,,,,
product_variation,2345,36.68,,,,,,,S259X_45022_45025,Neon Lime,XL,,,,,,,,,,,,
product_variation,2345,36.68,,,,,,,S259X_45022_45026,Neon Lime,XXL,,,,,,,,,,,,
product,2346,18.28,Ladies Skort,"Rokje: 100% polyester. Broekje: 95% katoen /5% elasthan. Quick dry. Lichte, ademende en sneldrogende stof. Wafeltjes patroon. Zijnaden met flat lock stiksel. Geïntegreerd broekje. Elastische tailleband. Zijsplitjes.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71872&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Spiro,Kleding,Rok,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71872&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71869&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71874&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71868&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71870&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2346,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2346,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2346,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2346,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2346,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2346,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2346,18.28,,,,,,,S261F_44958_44957,Black,S,,,,,,,,,,,,
product_variation,2346,18.28,,,,,,,S261F_44958_44959,Black,M,,,,,,,,,,,,
product_variation,2346,18.28,,,,,,,S261F_44958_44960,Black,L,,,,,,,,,,,,
product_variation,2346,18.28,,,,,,,S261F_44958_44961,Black,XL,,,,,,,,,,,,
product_variation,2346,18.28,,,,,,,S261F_44962_44957,White,,,,,,,,,,,,,
product_variation,2346,18.28,,,,,,,S261F_44962_44959,White,,,,,,,,,,,,,
product_variation,2346,18.28,,,,,,,S261F_44962_44960,White,,,,,,,,,,,,,
product_variation,2346,18.28,,,,,,,S261F_44962_44961,White,,,,,,,,,,,,,
product,2347,15.08,Sokken Atmo Race,"Geweven uit technische, ademende vezel die de prestatie van schoenen met waterdichte en ademende laagjes optimaliseert. Heel dun: voelt aan als een tweede huid, met strappingzones voor meer stabiliteit. Drukschild op de voetzoolader, voor meer energie. Kort bovendeel. Gepatenteerde thermisch-ademende technologie Climasocks®. Speciaal voor trail. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1105067.0, CENTROCOT.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,RYWAN,Ondergoed,Sokken,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2347,,,,,,,,,,,Color,BLACK / WHITE,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2347,,,,,,,,,,,Size,35/37 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2347,,,,,,,,,,,Size,38/40 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2347,,,,,,,,,,,Size,41/43 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2347,,,,,,,,,,,Size,44/46 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2347,,,,,,,,,,,Color,WHITE / BLACK,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2347,15.08,,,,,,,RY1020_66496_65946,BLACK / WHITE,35/37 EU,,,,,,,,,,,,
product_variation,2347,15.08,,,,,,,RY1020_66496_65947,BLACK / WHITE,38/40 EU,,,,,,,,,,,,
product_variation,2347,15.08,,,,,,,RY1020_66496_65948,BLACK / WHITE,41/43 EU,,,,,,,,,,,,
product_variation,2347,15.08,,,,,,,RY1020_66496_65949,BLACK / WHITE,44/46 EU,,,,,,,,,,,,
product_variation,2347,15.08,,,,,,,RY1020_66497_65946,WHITE / BLACK,,,,,,,,,,,,,
product_variation,2347,15.08,,,,,,,RY1020_66497_65947,WHITE / BLACK,,,,,,,,,,,,,
product_variation,2347,15.08,,,,,,,RY1020_66497_65948,WHITE / BLACK,,,,,,,,,,,,,
product_variation,2347,15.08,,,,,,,RY1020_66497_65949,WHITE / BLACK,,,,,,,,,,,,,
product,2348,18.32,Niet kapot te krijgen sokken No Limit Walk,"De Cordura® vezel die in de zool werd gebruikt, maakt dat deze sokken uitzonderlijk lang meegaan. Ze werden in levensechte omstandigheden getest in ENSA, op een afstand van honderden kilometers, en blijven gegarandeerd vrij van gaten aan hiel en tenen bij 2000 km/2 jaar (welke van beide ook eerst gebeurt), mits de wasvoorschriften worden opgevolgd. Heel dun - Heel licht. Speciaal voor trektochten. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1105067.0, CENTROCOT.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,RYWAN,Ondergoed,Sokken,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2348,,,,,,,,,,,Color,BEIGE / BRONZE,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2348,,,,,,,,,,,Size,35/37 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2348,,,,,,,,,,,Size,38/40 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2348,,,,,,,,,,,Size,41/43 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2348,,,,,,,,,,,Size,44/46 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2348,,,,,,,,,,,Color,BLACK / TURQUOISE,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2348,,,,,,,,,,,Color,BLACK / WHITE,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65956_65952,BEIGE / BRONZE,35/37 EU,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65956_65953,BEIGE / BRONZE,38/40 EU,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65956_65954,BEIGE / BRONZE,41/43 EU,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65956_65955,BEIGE / BRONZE,44/46 EU,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65957_65952,BLACK / TURQUOISE,,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65957_65953,BLACK / TURQUOISE,,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65958_65952,BLACK / WHITE,,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65958_65953,BLACK / WHITE,,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65958_65954,BLACK / WHITE,,,,,,,,,,,,,
product_variation,2348,18.32,,,,,,,RY1066_65958_65955,BLACK / WHITE,,,,,,,,,,,,,
product,2349,16.92,Sokken Clairière Climasocks,"Gecontroleerde temperatuur en vochtigheid - Polyvalent. Ze controleren doeltreffend de temperatuur en voelen dus nooit te warm of te koud aan. Ze verzekeren een uitstekende vochtafvoer. De technologie Climasocks optimaliseert de prestaties van schoenen met een waterdichte en ademende laag. Beschermend scheenbeenschild - Bouclézool met hoge dichtheid. Speciaal voor trektochten. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1105067.0, CENTROCOT.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392342&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,RYWAN,Ondergoed,Sokken,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392342&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2349,,,,,,,,,,,Color,BEIGE,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2349,,,,,,,,,,,Size,35/37 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2349,,,,,,,,,,,Size,38/40 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2349,,,,,,,,,,,Size,41/43 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2349,,,,,,,,,,,Size,44/46 EU,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2349,,,,,,,,,,,Color,BLACK / PINK,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2349,,,,,,,,,,,Color,GRIS CLAIR,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65963_65959,BEIGE,35/37 EU,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65963_65960,BEIGE,38/40 EU,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65963_65961,BEIGE,41/43 EU,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65963_65962,BEIGE,44/46 EU,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65964_65959,BLACK / PINK,,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65964_65960,BLACK / PINK,,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65965_65959,GRIS CLAIR,,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65965_65960,GRIS CLAIR,,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65965_65961,GRIS CLAIR,,,,,,,,,,,,,
product_variation,2349,16.92,,,,,,,RY1812_65965_65962,GRIS CLAIR,,,,,,,,,,,,,
