type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_option_Size,product_media_gallery_image_url_10,product_media_gallery_image_url_11
product,2686,58.92,Signalisatie klassiek jack voor de autobaan,100% polyester. 300D waterdichte PU coating. Gewatteerde nylonvoering gevuld met 190g polyesterwatten. Sterke rits met stormoverslag en drukknopen. 2 buitenzakken met stormoverslag. Gebreide stormmanchetten in de mouwuiteinden. Zak aan de binnenkant. Verborgen capuchon in de kraag met aanrijgkoord. Volledig doorstikte en gesealde zomen voor een perfecte waterdichtheid.Conform aan EN ISO20471:2013 Klasse 3 & EN343 tegen barre weersomstandigheden. Hi-Vis Orange ook conform aan GO/RT 3279.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72661&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72661&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Size,6XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2686,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53013_53010,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53013_53009,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53013_53008,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53013_53011,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53013_53012,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53013_53007,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2686,64.76,,,,,,,,,,YHVP300X_62429_62426,Hi Vis Orange,,,,,,,,,,,4XL,,
product_variation,2686,64.76,,,,,,,,,,YHVP300X_62429_62427,Hi Vis Orange,,,,,,,,,,,5XL,,
product_variation,2686,64.76,,,,,,,,,,YHVP300X_62429_62428,Hi Vis Orange,,,,,,,,,,,6XL,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53014_53010,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53014_53009,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53014_53008,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53014_53011,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53014_53012,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2686,58.92,,,,,,,,,,YHVP300_53014_53007,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2686,64.76,,,,,,,,,,YHVP300X_62430_62426,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2686,64.76,,,,,,,,,,YHVP300X_62430_62427,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2686,64.76,,,,,,,,,,YHVP300X_62430_62428,Hi Vis Yellow,,,,,,,,,,,,,
product,2687,59.38,Signalisatie veiligheidsjack,"100% nylon. Buitenkant in nylon 420D met PU coating, gewatteerde nylonvoering gevuld met 190g polyesterwatten. Waterdicht & winddicht.  Sterke rits met stormoverslag en drukknopen. 2 buitenzakken met stormoverslag. Gebreide stormmanchetten in de mouwuiteinden. Zak aan de binnenkant. Verborgen capuchon in de kraag met aanrijgkoord. Volledig doorstikte en gesealde zomen voor een perfecte waterdichtheid.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72662&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72662&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72668&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72664&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72665&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72667&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2687,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2687,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2687,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2687,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2687,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2687,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2687,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2687,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53021_53018,Black,,,,,,,,,,,S,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53021_53017,Black,,,,,,,,,,,M,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53021_53016,Black,,,,,,,,,,,L,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53021_53019,Black,,,,,,,,,,,XL,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53021_53020,Black,,,,,,,,,,,XXL,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53021_53015,Black,,,,,,,,,,,3XL,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53022_53018,Navy,,,,,,,,,,,,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53022_53017,Navy,,,,,,,,,,,,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53022_53016,Navy,,,,,,,,,,,,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53022_53019,Navy,,,,,,,,,,,,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53022_53020,Navy,,,,,,,,,,,,,
product_variation,2687,59.38,,,,,,,,,,YHVP301_53022_53015,Navy,,,,,,,,,,,,,
product,2688,65.7,Signalisatie tweekleurig jack voor de autobaan,100% polyester. 300D waterdichte PU coating. Gewatteerde nylonvoering gevuld met 190g polyesterwatten. Twee 5 cm 3M reflectiebanden rond het lichaam en de armen en één over elke schouder.  Sterke rits met stormoverslag en drukknopen. 2 buitenzakken met stormoverslag. Gebreide stormmanchetten in de mouwuiteinden. Verborgen capuchon in de kraag met aanrijgkoordjes. Borstzak binnenin.Volledig doorstikte en gesealde zomen voor een perfecte waterdichtheid. Conform aan EN ISO20471:2013 Klasse 3 en EN343 Klasse 3.1 tegen barre weersomstandigheden. Hi Vis Orange/Navy ook conform aan GO/RT 3279. 25 wasbeurten max. Machinewasbaar op 40 ° C. Geen droog wassen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72669&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72669&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,2688,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2688,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2688,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2688,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2688,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2688,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2688,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2688,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53029_53026,Hi Vis Orange / Navy,,,,,,,,,,,S,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53029_53025,Hi Vis Orange / Navy,,,,,,,,,,,M,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53029_53024,Hi Vis Orange / Navy,,,,,,,,,,,L,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53029_53027,Hi Vis Orange / Navy,,,,,,,,,,,XL,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53029_53028,Hi Vis Orange / Navy,,,,,,,,,,,XXL,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53029_53023,Hi Vis Orange / Navy,,,,,,,,,,,3XL,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53030_53026,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53030_53025,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53030_53024,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53030_53027,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53030_53028,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2688,65.7,,,,,,,,,,YHVP302_53030_53023,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product,2689,122.92,Fontaine Storm - Hi-Vis jacket,"100% waterdicht ademend ripstop-polyester met kleine ruitjes. Afneembare onderlaag in velours. Reflecterende stroken (5 cm breed) met dubbel stiksel op het lichaam en armen en 2 reflecterende stroken bovenaan schouders. Kraag met velour en een ingewerkte, afneembare capuchon. Sterke rits met dubbele schuiver onder overslag met klittenbandsluiting. Buitenzakken met fleecevoering. Penzak en gsm-zak op linkermouw. Borstzak met waterdichte ritssluiting rechts en vak voor een identiteitskaart dat verborgen kan worden. Gesp om radio aan te hangen rechts op de borst. Optimale ruimte voor personalisatie op de borst rechts en drukkersrits. Conform aan EN ISO 20471 klasse 3, EN342:2004 inzake bescherming tegen kou en de norm inzake signalisatiekledij van de spoorwegen UK GO/RT 3279 Issue 8:2013 (enkel Hi-Vis Orange).",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72670&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72670&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72672&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72684&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72674&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72675&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72676&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72677&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72681&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72682&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394418&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394419&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,2689,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2689,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58881_58878,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58881_58877,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58881_58876,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58881_58879,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58881_58880,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58881_58875,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_77786_58878,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_77786_58877,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_77786_58876,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_77786_58879,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_77786_58880,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_77786_58875,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58882_58878,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58882_58877,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58882_58876,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58882_58879,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58882_58880,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58882_58875,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58883_58878,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58883_58877,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58883_58876,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58883_58879,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58883_58880,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2689,122.92,,,,,,,,,,YHVP309_58883_58875,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product,2690,148.92,Signalisatie multifunctionele 7-in-1 jacks,"Buitenjas: Ademende en waterdichte PU-gecoate 300D Oxford Polyester. Buitenlaag gevoerd met gaasvoering. Dubbel gestikte en gesealde naden voor perfecte waterdichtheid. Twee externe handwarmerzakken. Verborgen afneembare capuchon. Zakken voor mobiele telefoon en ID op de borst. Interactieve binnenrits om het binnenjas uit te nemen. Conform aan EN ISO20471:2013 Klasse 3 enkel in Hi Vis Yellow, Hi Vis Yellow/ Navy, Orange en Orange/ Navy. Orange en Orange/Navy ook conform aan GO/RT 3279.Binnenjas: Afneembare mouwen. Gewatteerd. Hoge zichtbaarheid. Binnenkant Black voor de Hi Vis Yellow en Hi Vis Orange. Binnenkant Navy voor de 2-kleurige jacks. Twee zakken aan beide zijden van de binnenjacks.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72688&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72688&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72690&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72685&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72689&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72687&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72691&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2690,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2690,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53037_53034,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53037_53033,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53037_53032,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53037_53035,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53037_53036,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53037_53031,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58885_53034,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58885_53033,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58885_53032,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58885_53035,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58885_53036,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58885_53031,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53038_53034,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53038_53033,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53038_53032,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53038_53035,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53038_53036,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_53038_53031,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58884_53034,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58884_53033,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58884_53032,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58884_53035,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58884_53036,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2690,148.92,,,,,,,,,,YHVP711_58884_53031,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product,2691,19.84,Hi vis waterproof over trousers,"100% polyester. Oxford PU coating. Waterdicht. Twee 5 cm brede reflectiebanden rond de onderbenen. Elastische tailleband. Drukknopen onderaan voor het aanpassen van de pasvorm. Doorstikte en gesealde zomen voor een perfecte waterdichtheid. Conform aan EN ISO20471:2013 Klasse 1 & EN343 tegen barre weersomstandigheden: enkel Hi Vis Yellow, Hi Vis Yellow/Navy, Hi Vis Orange et Hi Vis Orange/Navy. Hi Vis Orange en Hi Vis Orange/Navy ook conform aan GO/RT 3279.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72694&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72694&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2691,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53045_53042,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53045_53041,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53045_53040,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53045_53043,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53045_53044,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53045_53039,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53046_53042,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53046_53041,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53046_53040,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53046_53043,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53046_53044,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53046_53039,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53047_53042,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53047_53041,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53047_53040,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53047_53043,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53047_53044,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53047_53039,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53048_53042,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53048_53041,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53048_53040,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53048_53043,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53048_53044,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2691,19.84,,,,,,,,,,YHVS46_53048_53039,Hi Vis Yellow / Navy,,,,,,,,,,,,,
