type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4
product,2445,13.32,Kids' striped t-shirt,"100% katoen tricot. Unisex stijl, normale pasvorm. Geribde hals in stretchstof. Tricot nekband. Dubbelgestikt. Verwijderbaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391899&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391899&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391898&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2445,,,,,,,,,,,,,,Color,White / Oxford Navy,RADIOBUTTONS,TRUE,
product_option,2445,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2445,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2445,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,
product_option,2445,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,
product_variation,2445,13.32,,,,,,,,,,SM202_62210_62207,White / Oxford Navy,5/6 years (5/6 ans),,,,,
product_variation,2445,13.32,,,,,,,,,,SM202_62210_62208,White / Oxford Navy,7/8 years (7/8 ans),,,,,
product_variation,2445,13.32,,,,,,,,,,SM202_62210_62209,White / Oxford Navy,9/10 years (9/10 ans),,,,,
product_variation,2445,13.32,,,,,,,,,,SM202_62210_62206,White / Oxford Navy,11/12 years (11/12 ans),,,,,
product,2446,7.38,Kids' fashion workout vest,90% polyester / 10% elasthan. Open hals en schouderbandjes op de achterkant. Onderkant met laag uitgesneden zoom. Afgewerkt met platte naden. Afneembaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391900&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Top,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391900&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397007&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2446,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2446,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2446,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2446,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,
product_option,2446,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,
product_variation,2446,7.38,,,,,,,,,,SM241_58724_58721,Black,5/6 years (5/6 ans),,,,,
product_variation,2446,7.38,,,,,,,,,,SM241_58724_58722,Black,7/8 years (7/8 ans),,,,,
product_variation,2446,7.38,,,,,,,,,,SM241_58724_58723,Black,9/10 years (9/10 ans),,,,,
product_variation,2446,7.38,,,,,,,,,,SM241_58724_58720,Black,11/12 years (11/12 ans),,,,,
product,2447,41.26,Kids' all in one,80% katoen / 20% polyester (behalve Heather Grey: 71% katoen / 23% polyester /6% viscose). Geborsteld fleece aan de binnenkant. Platte naden aan de mouwopeningen. Polsen en enkels in ribboord. Nektape in de kraag. 2-delige capuchon met jerseyvoering. Kangoeroezak met platte naden. Wordt langs voor aangetrokken dankzij een YKK® ritssluiting. Fitted pasvorm. Afscheurbaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=306374&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=306374&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391901&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2447,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2447,,,,,,,,,,,,,,Size,3/4 years (3/4 ans),RADIOBUTTONS,TRUE,
product_option,2447,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2447,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2447,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,
product_option,2447,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,
product_option,2447,,,,,,,,,,,,,,Size,13 ans,RADIOBUTTONS,TRUE,
product_option,2447,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,
product_option,2447,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_variation,2447,41.26,,,,,,,,,,SM470_59016_59010,Black,3/4 years (3/4 ans),,,,,
product_variation,2447,41.26,,,,,,,,,,SM470_59016_59011,Black,5/6 years (5/6 ans),,,,,
product_variation,2447,41.26,,,,,,,,,,SM470_59016_59012,Black,7/8 years (7/8 ans),,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59017_59013,Black,9/10 years (9/10 ans),,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59017_59014,Black,11/12 years (11/12 ans),,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59017_59015,Black,13 ans,,,,,
product_variation,2447,41.26,,,,,,,,,,SM470_59020_59010,Heather Grey,,,,,,
product_variation,2447,41.26,,,,,,,,,,SM470_59020_59011,Heather Grey,,,,,,
product_variation,2447,41.26,,,,,,,,,,SM470_59020_59012,Heather Grey,,,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59021_59013,Heather Grey,,,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59021_59014,Heather Grey,,,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59021_59015,Heather Grey,,,,,,
product_variation,2447,41.26,,,,,,,,,,SM470_59022_59010,Navy,,,,,,
product_variation,2447,41.26,,,,,,,,,,SM470_59022_59011,Navy,,,,,,
product_variation,2447,41.26,,,,,,,,,,SM470_59022_59012,Navy,,,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59023_59013,Navy,,,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59023_59014,Navy,,,,,,
product_variation,2447,42.92,,,,,,,,,,SM470X_59023_59015,Navy,,,,,,
product,2448,17.62,Short met Schotse ruiten,"Geweven flanel 100% katoen. Short met Schotse ruiten, zoomafwerking en achterzak. Elastische tailleband met vals, wit koordje. Afneembaar etiket.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391906&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391906&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391905&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391904&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387455&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,2448,,,,,,,,,,,,,,Color,Red / Navy Check,RADIOBUTTONS,TRUE,
product_option,2448,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2448,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2448,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2448,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2448,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2448,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_variation,2448,17.62,,,,,,,,,,SFM082_65990_65984,Red / Navy Check,XS,,,,,
product_variation,2448,17.62,,,,,,,,,,SFM082_65990_65985,Red / Navy Check,S,,,,,
product_variation,2448,17.62,,,,,,,,,,SFM082_65990_65986,Red / Navy Check,M,,,,,
product_variation,2448,17.62,,,,,,,,,,SFM082_65990_65987,Red / Navy Check,L,,,,,
product_variation,2448,17.62,,,,,,,,,,SFM082_65990_65988,Red / Navy Check,XL,,,,,
product_variation,2448,17.62,,,,,,,,,,SFM082_65990_65989,Red / Navy Check,XXL,,,,,
product,2449,7.38,Top Feel Good,96% katoen / 4% elasthan enzymgewassen voor een zacht gevoel. Aanpasbare schouderbandjes. Dubbel stiksel.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391897&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Top,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391897&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391892&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2449,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2449,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2449,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2449,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,
product_option,2449,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,
product_variation,2449,7.38,,,,,,,,,,SM126_66001_65997,Black,5/6 years (5/6 ans),,,,,
product_variation,2449,7.38,,,,,,,,,,SM126_66001_65998,Black,7/8 years (7/8 ans),,,,,
product_variation,2449,7.38,,,,,,,,,,SM126_66001_65999,Black,9/10 years (9/10 ans),,,,,
product_variation,2449,7.38,,,,,,,,,,SM126_66001_66000,Black,11/12 years (11/12 ans),,,,,
product,2450,20.56,Legging voor sublimatie,"88% polyester / 12% elasthan. Witte, elastische tailleband, aangepast voor sublimatie. Zomen met dubbel stiksel. Past bij beha SK236.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391886&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391886&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391887&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2450,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,
product_option,2450,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2450,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2450,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2450,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2450,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_variation,2450,20.56,,,,,,,,,,SK426_65996_65991,Black / White,XS,,,,,
product_variation,2450,20.56,,,,,,,,,,SK426_65996_65992,Black / White,S,,,,,
product_variation,2450,20.56,,,,,,,,,,SK426_65996_65993,Black / White,M,,,,,
product_variation,2450,20.56,,,,,,,,,,SK426_65996_65994,Black / White,L,,,,,
product_variation,2450,20.56,,,,,,,,,,SK426_65996_65995,Black / White,XL,,,,,
