type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_variation_option_Size
product,1870,7.34,Tas voor 3 petanque ballen,"Balhouder van polyvinyl zeilstof, ruimte voor 3 ballen, sluiting door middel van gesp, verstelbare schouderband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70026&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70026&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1870,7.34,,,,,,,,,,,,,,,,,,,,,,,,,PA524_54452_54451,Black,,,,,,One Size
product,1871,26.84,Tas voor 3 petanque ballen,"Schoudertas voor petanque ballen, 600D polyester. Compartiment met schuim en met ruimte voor 3 ballen, groot voorvak met ritssluiting, verstelbare schouderband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70027&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70027&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,
product_variation,1871,26.84,,,,,,,,,,,,,,,,,,,,,,,,,PA525_54454_54453,Black,,,,,,One Size
product_variation,1871,26.84,,,,,,,,,,,,,,,,,,,,,,,,,PA525_54455_54453,Royal Blue,,,,,,
product,1872,25.26,Tas voor 6 petanque ballen,"Ruime tas voor petanque ballen van 900D polyester. 2 compartimenten, ondervak in schuim met ruimte voor 6 ballen, verstelbare schouderband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70028&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70028&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70029&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1872,25.26,,,,,,,,,,,,,,,,,,,,,,,,,PA526_54457_54456,Black,,,,,,One Size
product,1873,6.44,Schoenentas,Schoenentas van 600D polyester. Webbing handvat. Ritssluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70030&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70030&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,
product_option,1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,
product_variation,1873,6.44,,,,,,,,,,,,,,,,,,,,,,,,,PA527_54459_54458,Black,,,,,,One Size
product_variation,1873,6.44,,,,,,,,,,,,,,,,,,,,,,,,,PA527_54460_54458,Navy,,,,,,
product_variation,1873,6.44,,,,,,,,,,,,,,,,,,,,,,,,,PA527_54461_54458,Red,,,,,,
product_variation,1873,6.44,,,,,,,,,,,,,,,,,,,,,,,,,PA527_54462_54458,Royal Blue,,,,,,
product,1874,31.56,Sporttas - 55 Liter,"(Team)sporttas van 600D polyester. 2 zakken aan de zijkanten en een schoenencompartiment, verstevigde en afneembare schouderband. Transparante etikethouder voor gemakkelijke identificatie. Middelgroot model: 55 liter.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70031&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70031&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy / Black,RADIOBUTTONS,TRUE,,
product_option,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,
product_option,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / Black,RADIOBUTTONS,TRUE,,
product_variation,1874,31.56,,,,,,,,,,,,,,,,,,,,,,,,,PA530_54464_54463,Black,,,,,,One Size
product_variation,1874,31.56,,,,,,,,,,,,,,,,,,,,,,,,,PA530_54465_54463,Navy / Black,,,,,,
product_variation,1874,31.56,,,,,,,,,,,,,,,,,,,,,,,,,PA530_54466_54463,Red / Black,,,,,,
product_variation,1874,31.56,,,,,,,,,,,,,,,,,,,,,,,,,PA530_54467_54463,Royal Blue / Black,,,,,,
product,1875,38.76,Sporttas - 85 Liter,"(Team)sporttas van 600D polyester. 2 zakken aan de zijkanten en een schoenencompartiment, verstevigde en afneembare schouderband. Transparante etikethouder voor eenvoudige identificatie. Groot model: 85 liter.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy / Black,RADIOBUTTONS,TRUE,,
product_option,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,
product_option,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / Black,RADIOBUTTONS,TRUE,,
product_variation,1875,38.76,,,,,,,,,,,,,,,,,,,,,,,,,PA531_54469_54468,Black,,,,,,One Size
product_variation,1875,38.76,,,,,,,,,,,,,,,,,,,,,,,,,PA531_54470_54468,Navy / Black,,,,,,
product_variation,1875,38.76,,,,,,,,,,,,,,,,,,,,,,,,,PA531_54471_54468,Red / Black,,,,,,
product_variation,1875,38.76,,,,,,,,,,,,,,,,,,,,,,,,,PA531_54472_54468,Royal Blue / Black,,,,,,
product,1876,25.7,Middelgrote sporttas,"Middelgrote sporttas van 600D polyester. 2 zijvakken waarvan 1 voor de schoenen en 1 in mesh, verstelbare afneembare schouderband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70033&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70033&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White / Light Grey,RADIOBUTTONS,TRUE,,
product_variation,1876,25.7,,,,,,,,,,,,,,,,,,,,,,,,,PA532_54624_54623,Black / White / Light Grey,,,,,,One Size
product_variation,1876,25.7,,,,,,,,,,,,,,,,,,,,,,,,,PA532_54625_54623,Red / White / Light Grey,,,,,,
product_variation,1876,25.7,,,,,,,,,,,,,,,,,,,,,,,,,PA532_54626_54623,Royal Blue / White / Light Grey,,,,,,
product,1877,27.54,Grote teamsport tas,"Grote sporttas van 600D polyester. 2 zijvakken waarvan 1 voor de schoenen en 1 in mesh, verstelbare afneembare schouderband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=395040&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395040&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70034&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70035&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White / Light Grey,RADIOBUTTONS,TRUE,,
product_variation,1877,27.54,,,,,,,,,,,,,,,,,,,,,,,,,PA533_54628_54627,Black / White / Light Grey,,,,,,One Size
product_variation,1877,27.54,,,,,,,,,,,,,,,,,,,,,,,,,PA533_54629_54627,Red / White / Light Grey,,,,,,
product_variation,1877,27.54,,,,,,,,,,,,,,,,,,,,,,,,,PA533_54630_54627,Royal Blue / White / Light Grey,,,,,,
product,1878,54.96,Grote sporttas op wieltjes,"600D polyester. Grote opening aan de bovenkant, zijvak voor schoenen, 5cm HD webbing rondom.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70036&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70036&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70038&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70037&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White / Light Grey,RADIOBUTTONS,TRUE,,
product_variation,1878,54.96,,,,,,,,,,,,,,,,,,,,,,,,,PA534_54632_54631,Black / White / Light Grey,,,,,,One Size
product_variation,1878,54.96,,,,,,,,,,,,,,,,,,,,,,,,,PA534_54633_54631,Red / White / Light Grey,,,,,,
product_variation,1878,54.96,,,,,,,,,,,,,,,,,,,,,,,,,PA534_54634_54631,Royal Blue / White / Light Grey,,,,,,
product,1879,17.66,Multisport rugzak,"Rugzak voor multisport/groepssport van 600D polyester. Grote ritszak aan de voorkant, zijzak van mesh.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70040&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70040&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White / Light Grey,RADIOBUTTONS,TRUE,,
product_variation,1879,17.66,,,,,,,,,,,,,,,,,,,,,,,,,PA535_54648_54647,Black / White / Light Grey,,,,,,One Size
product_variation,1879,17.66,,,,,,,,,,,,,,,,,,,,,,,,,PA535_54649_54647,Red / White / Light Grey,,,,,,
product_variation,1879,17.66,,,,,,,,,,,,,,,,,,,,,,,,,PA535_54650_54647,Royal Blue / White / Light Grey,,,,,,
product,1880,34.44,Teamsports rugzak met sterke bodem,"Teamsports rugzak van 600D polyester, versterkte bodem, compartiment voor de schoenen, groot voorvak, zijvakken met ritssluiting.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70041&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70041&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / White / Light Grey,RADIOBUTTONS,TRUE,,
product_option,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White / Light Grey,RADIOBUTTONS,TRUE,,
product_variation,1880,34.44,,,,,,,,,,,,,,,,,,,,,,,,,PA536_54636_54635,Black / White / Light Grey,,,,,,One Size
product_variation,1880,34.44,,,,,,,,,,,,,,,,,,,,,,,,,PA536_54637_54635,Red / White / Light Grey,,,,,,
product_variation,1880,34.44,,,,,,,,,,,,,,,,,,,,,,,,,PA536_54638_54635,Royal Blue / White / Light Grey,,,,,,
product,1881,24.64,Professionele golfparaplu,"Golfparaplu 29,5 inch (75 cm), handmatige opening met veiligheidsschuiver. Stok en baleinen van glasvezel, uiteinden van de baleinen van polypropylene. Canvas van polyester 210T met dubbel, tweekleurig anti-rukwindenzeil bovenaan. Ergonomische anti-sliphandgreep. Hoes met ritssluiting in een contrasterende kleur.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70043&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Accessoires,Paraplu,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70043&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70046&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70042&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70044&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70045&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,
product_option,1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1881,24.64,,,,,,,,,,,,,,,,,,,,,,,,,PA550_54474_54473,Black / White,,,,,,One Size
product,1882,3.3,Sportfles 1000 Ml,Sportfles. Inhoud 1000 ml. Polypropyleen. Eenvoudig te gebruiken.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70047&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Drinkwear,Bidon,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70047&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1882,3.3,,,,,,,,,,,,,,,,,,,,,,,,,PA560_54476_54475,Black,,,,,,One Size
product_variation,1882,3.3,,,,,,,,,,,,,,,,,,,,,,,,,PA560_54477_54475,Red,,,,,,
product_variation,1882,3.3,,,,,,,,,,,,,,,,,,,,,,,,,PA560_54478_54475,Royal Blue,,,,,,
product_variation,1882,3.3,,,,,,,,,,,,,,,,,,,,,,,,,PA560_54479_54475,White,,,,,,
product,1883,4.76,Team Sportfles,Team sportfles met speciaal drink systeem. Polypropyleen. Inhoud 1000 ml.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70048&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Drinkwear,Bidon,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70048&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70049&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1883,4.76,,,,,,,,,,,,,,,,,,,,,,,,,PA561_54481_54480,Black,,,,,,One Size
product_variation,1883,4.76,,,,,,,,,,,,,,,,,,,,,,,,,PA561_54482_54480,Royal Blue,,,,,,
product_variation,1883,4.76,,,,,,,,,,,,,,,,,,,,,,,,,PA561_54483_54480,White,,,,,,
product,1884,4.74,Golfhanddoek,"100% katoen. Met metalen eyelet + ophanghaakje aan de zijkant. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70050&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70050&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Bordeaux,RADIOBUTTONS,TRUE,,
product_option,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,
product_option,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Mastic,RADIOBUTTONS,TRUE,,
product_option,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,
product_option,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1884,4.74,,,,,,,,,,,,,,,,,,,,,,,,,PA570C_54486_54485,Black,,,,,,One Size
product_variation,1884,4.74,,,,,,,,,,,,,,,,,,,,,,,,,PA570C_54487_54485,Bordeaux,,,,,,
product_variation,1884,4.74,,,,,,,,,,,,,,,,,,,,,,,,,PA570C_54488_54485,Forest Green,,,,,,
product_variation,1884,4.74,,,,,,,,,,,,,,,,,,,,,,,,,PA570C_54489_54485,Mastic,,,,,,
product_variation,1884,4.74,,,,,,,,,,,,,,,,,,,,,,,,,PA570C_54490_54485,Navy,,,,,,
product_variation,1884,4.74,,,,,,,,,,,,,,,,,,,,,,,,,PA570C_54491_54485,Red,,,,,,
product_variation,1884,4.74,,,,,,,,,,,,,,,,,,,,,,,,,PA570_54492_54484,White,,,,,,
product,1885,5.74,Golfhanddoek,"100% katoen. Met metalen eyelet + ophanghaakje in het midden. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,
product_option,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,
product_option,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1885,5.74,,,,,,,,,,,,,,,,,,,,,,,,,PA571C_54495_54494,Forest Green,,,,,,One Size
product_variation,1885,5.74,,,,,,,,,,,,,,,,,,,,,,,,,PA571C_54496_54494,Navy,,,,,,
product_variation,1885,5.74,,,,,,,,,,,,,,,,,,,,,,,,,PA571_54497_54493,White,,,,,,
product,1886,2.66,Sporthanddoek microvezel,"85% polyester / 15% polyamide. Licht, voor snel en doeltreffend drogen. Afgewerkt met overlocksteken en elastisch opvouw- /draagbandje.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=227803&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Coral,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light  Navy,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Storm Grey,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,
product_option,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_60919_54503,Black,,,,,,One Size
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_60920_54503,Coral,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_54504_54503,Fuchsia,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_69746_54503,Ice Mint,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_54505_54503,Light  Navy,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_54506_54503,Lime,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_60921_54503,Purple,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_60922_54503,Red,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_60923_54503,Sporty Royal Blue,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_55595_54503,Storm Grey,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_54507_54503,Tropical Blue,,,,,,
product_variation,1886,2.66,,,,,,,,,,,,,,,,,,,,,,,,,PA573_54508_54503,White,,,,,,
