type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_variation_option_Size
product_option,441,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,441,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,441,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,441,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,441,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,441,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,441,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,441,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59275_59269,Black,,,,,,,,,,,,,,,,,S
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59275_59270,Black,,,,,,,,,,,,,,,,,M
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59275_59271,Black,,,,,,,,,,,,,,,,,L
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59275_59272,Black,,,,,,,,,,,,,,,,,XL
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59275_59273,Black,,,,,,,,,,,,,,,,,XXL
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59275_59274,Black,,,,,,,,,,,,,,,,,3XL
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59276_59269,Navy,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59276_59270,Navy,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59276_59271,Navy,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59276_59272,Navy,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59276_59273,Navy,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59276_59274,Navy,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59277_59269,White,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59277_59270,White,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59277_59271,White,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59277_59272,White,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59277_59273,White,,,,,,,,,,,,,,,,,
product_variation,441,27.7,,,,,,,,,,,,,,,,,,K2000_59277_59274,White,,,,,,,,,,,,,,,,,
product,442,27.7,Damespolo Supima® korte mouwen,"100% katoen. Katoenen piquétricot Supima®. Een verfijnde stof van topkwaliteit. Voelt zijdezacht en aangenaam aan. Getailleerde snit. Kraag in ribboord met contrasterende fantasie-nektape aan de binnenkant. Lijst met 3 knopen van echt parelmoer. Afgewerkt met een fantasienaad onderaan en met ribboord aan de mouwuiteinden. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=451360&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451360&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451358&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451357&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451365&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451364&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451363&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451362&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451361&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451354&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408112&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408113&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Color,Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,442,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59284_59278,Black,,,,,,,,,,,,,,,,,XS
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59284_59279,Black,,,,,,,,,,,,,,,,,S
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59284_59280,Black,,,,,,,,,,,,,,,,,M
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59284_59281,Black,,,,,,,,,,,,,,,,,L
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59284_59282,Black,,,,,,,,,,,,,,,,,XL
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59284_59283,Black,,,,,,,,,,,,,,,,,XXL
product_variation,442,28.94,,,,,,,,,,,,,,,,,,K2001A_64562_64556,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,442,28.94,,,,,,,,,,,,,,,,,,K2001A_64562_64557,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,442,28.94,,,,,,,,,,,,,,,,,,K2001A_64562_64558,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,442,28.94,,,,,,,,,,,,,,,,,,K2001A_64562_64559,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,442,28.94,,,,,,,,,,,,,,,,,,K2001A_64562_64560,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,442,28.94,,,,,,,,,,,,,,,,,,K2001A_64562_64561,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59285_59278,Navy,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59285_59279,Navy,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59285_59280,Navy,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59285_59281,Navy,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59285_59282,Navy,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59285_59283,Navy,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59286_59278,White,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59286_59279,White,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59286_59280,White,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59286_59281,White,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59286_59282,White,,,,,,,,,,,,,,,,,
product_variation,442,27.7,,,,,,,,,,,,,,,,,,K2001_59286_59283,White,,,,,,,,,,,,,,,,,
product,443,39.9,Trucker - Ritskraagsweater,"80% katoen / 20% polyester in piqué. Ritskraag. Binnenkant kraag in contrastkleur. Mouwuiteinden en onderkant in 1 x 1 rib.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379316&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379316&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379315&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379314&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379313&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379312&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379311&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379310&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379309&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408027&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408028&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,443,,,,,,,,,,,,,,,,,,,,,Color,Black / Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,443,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,443,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,443,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,443,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,443,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,443,,,,,,,,,,,,,,,,,,,,,Color,Grey Heather / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,443,,,,,,,,,,,,,,,,,,,,,Color,Navy / Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20433_20426,Black / Grey Heather,,,,,,,,,,,,,,,,,M
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20433_20427,Black / Grey Heather,,,,,,,,,,,,,,,,,L
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20433_20428,Black / Grey Heather,,,,,,,,,,,,,,,,,XL
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20433_20429,Black / Grey Heather,,,,,,,,,,,,,,,,,XXL
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20433_20430,Black / Grey Heather,,,,,,,,,,,,,,,,,3XL
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20431_20426,Grey Heather / Navy,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20431_20427,Grey Heather / Navy,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20431_20428,Grey Heather / Navy,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20431_20429,Grey Heather / Navy,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20431_20430,Grey Heather / Navy,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20432_20426,Navy / Grey Heather,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20432_20427,Navy / Grey Heather,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20432_20428,Navy / Grey Heather,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20432_20429,Navy / Grey Heather,,,,,,,,,,,,,,,,,
product_variation,443,39.9,,,,,,,,,,,,,,,,,,K206_20432_20430,Navy / Grey Heather,,,,,,,,,,,,,,,,,
product,444,21.2,BIO piqué herenpolo korte mouwen,"Effen kleuren: 100% katoen. Kleur Wine Heather, Ocean Blue Heather and French Navy Heather: 80% katoen / 20% polyester ; Grey Heather: 70%  katoen / 30% viscose. Alle kleuren zijn gemaakt van biologisch katoen. Kraag en mouwuiteinden in 1x1 ribboord. Knooplijst met 3 toon op toon knopen. Afwerking met visgraatmotief op de binnenzijde van de kraag en aan de zijsplitten. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=251490&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251490&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251491&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251475&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251489&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251488&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251492&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251494&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251493&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251495&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251496&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251478&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251477&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251476&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408025&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408026&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Cream,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Mossy Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Ocean Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,Storm Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,444,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53208_53199,Black,,,,,,,,,,,,,,,,,S
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53208_53198,Black,,,,,,,,,,,,,,,,,M
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53208_53197,Black,,,,,,,,,,,,,,,,,L
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53208_53200,Black,,,,,,,,,,,,,,,,,XL
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53208_53201,Black,,,,,,,,,,,,,,,,,XXL
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53208_53196,Black,,,,,,,,,,,,,,,,,3XL
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53209_53199,Cream,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53209_53198,Cream,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53209_53197,Cream,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53209_53200,Cream,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53209_53201,Cream,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53209_53196,Cream,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78385_78383,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78385_78391,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78385_78393,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78385_78395,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78385_78397,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78385_78399,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53212_53199,Mossy Green,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53212_53198,Mossy Green,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53212_53197,Mossy Green,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53212_53200,Mossy Green,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53212_53201,Mossy Green,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53212_53196,Mossy Green,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53213_53199,Navy,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53213_53198,Navy,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53213_53197,Navy,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53213_53200,Navy,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53213_53201,Navy,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53213_53196,Navy,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78387_78383,Ocean Blue Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78387_78391,Ocean Blue Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78387_78393,Ocean Blue Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78387_78395,Ocean Blue Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78387_78397,Ocean Blue Heather,,,,,,,,,,,,,,,,,
product_variation,444,6.26,,,,,,,,,,,,,,,,,,K209CPROMO_78387_78399,Ocean Blue Heather,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53215_53199,Red,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53215_53198,Red,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53215_53197,Red,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53215_53200,Red,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53215_53201,Red,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53215_53196,Red,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_76593_53199,Sage,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_76593_53198,Sage,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_76593_53197,Sage,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_76593_53200,Sage,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_76593_53201,Sage,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_76593_53196,Sage,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53216_53199,Storm Grey,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53216_53198,Storm Grey,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53216_53197,Storm Grey,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53216_53200,Storm Grey,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53216_53201,Storm Grey,,,,,,,,,,,,,,,,,
product_variation,444,21.2,,,,,,,,,,,,,,,,,,K209C_53216_53196,Storm Grey,,,,,,,,,,,,,,,,,
product_variation,444,19.96,,,,,,,,,,,,,,,,,,K209_53217_53202,White,,,,,,,,,,,,,,,,,
product_variation,444,19.96,,,,,,,,,,,,,,,,,,K209_53217_53203,White,,,,,,,,,,,,,,,,,
product_variation,444,19.96,,,,,,,,,,,,,,,,,,K209_53217_53204,White,,,,,,,,,,,,,,,,,
product_variation,444,19.96,,,,,,,,,,,,,,,,,,K209_53217_53205,White,,,,,,,,,,,,,,,,,
product_variation,444,19.96,,,,,,,,,,,,,,,,,,K209_53217_53206,White,,,,,,,,,,,,,,,,,
product_variation,444,19.96,,,,,,,,,,,,,,,,,,K209_53217_53207,White,,,,,,,,,,,,,,,,,
