type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_option_Size,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12
product,2145,40.36,High-Viz Motorway Parka,Buitenkant: 300D oxford polyester met PU coating. Gewatteerd met PolarTherm™ polyesterwatten. Voering van 190T polyester in ruitvorm. Waterdicht en winddicht. Getapete en waterdichte naden. Sterk & duurzaam. Houdt warmte goed vast. Capuchon in de kraag met aanrijgkoordjes. Tweezijdige ritssluiting zware volledige ritssluiting met stormoverslag met drukknopen. Binnenzak. 50mm genaaide reflecterende banden. Twee zijzakken met overslag. EN ISO 20471:2013 Class 3. GO/RT 3279 Issue 8:2013 Class 3 (orange only),https://media.europeancatalog.com/ws.php?act=download&mamfileid=71049&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71049&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,2145,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2145,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2145,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2145,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2145,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2145,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2145,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2145,40.36,,,,,,,,R218X_41226_41225,Fluorescent Yellow,,,,,,,,,,,,,S,,,
product_variation,2145,40.36,,,,,,,,R218X_41226_41227,Fluorescent Yellow,,,,,,,,,,,,,M,,,
product_variation,2145,40.36,,,,,,,,R218X_41226_41228,Fluorescent Yellow,,,,,,,,,,,,,L,,,
product_variation,2145,40.36,,,,,,,,R218X_41226_41229,Fluorescent Yellow,,,,,,,,,,,,,XL,,,
product_variation,2145,40.36,,,,,,,,R218X_41226_41230,Fluorescent Yellow,,,,,,,,,,,,,XXL,,,
product_variation,2145,40.36,,,,,,,,R218X_41226_41231,Fluorescent Yellow,,,,,,,,,,,,,3XL,,,
product,2146,16.08,High-Viz Trousers,100% polyester met PU coating. Waterdicht en winddicht. Getapete naden. Elastische tailleband met aanrijgkoord. 2 zijzakken en 1 achterzak voor sleutels. 3M™ Scotchlite™ reflecterende tape genaaid 50mm. Uiteinden broekspijpen verstelbaar met drukknopen. EN ISO 20471:2013 type 1.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277444&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277444&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,2146,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2146,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2146,16.08,,,,,,,,R22_5253_5252,Fluorescent Yellow,,,,,,,,,,,,,L/XL,,,
product,2147,41.38,Channel jacket,"Buitenste laag: 100% polyester met PU-coating. Gewatteerde vulling van 100% polyester. Voering lichaam in 100% fleecepolyester 250 g/m²; mouwen in 100% taffetapolyester. Waterdicht 4000 mm. Windbreaker. Waterdichte, thermogekleefde naden. Ritssluiting. Kraag met ingewerkte capuchon. Twee zijzakken. Binnenzak op de borst rechts. Regelbare manchetten. Elastische tailleband. Drukkersrits op de zijnaad links op de borst.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71052&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2147,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62497_62494,Black,,,,,,,,,,,,,S,,,
product_variation,2147,41.38,,,,,,,,R221X_62497_62493,Black,,,,,,,,,,,,,M,,,
product_variation,2147,41.38,,,,,,,,R221X_62497_62492,Black,,,,,,,,,,,,,L,,,
product_variation,2147,41.38,,,,,,,,R221X_62497_62495,Black,,,,,,,,,,,,,XL,,,
product_variation,2147,41.38,,,,,,,,R221X_62497_62496,Black,,,,,,,,,,,,,XXL,,,
product_variation,2147,41.38,,,,,,,,R221X_62497_62491,Black,,,,,,,,,,,,,3XL,,,
product_variation,2147,41.38,,,,,,,,R221X_62498_62494,Grey,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62498_62493,Grey,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62498_62492,Grey,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62498_62495,Grey,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62498_62496,Grey,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62498_62491,Grey,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62499_62494,Navy,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62499_62493,Navy,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62499_62492,Navy,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62499_62495,Navy,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62499_62496,Navy,,,,,,,,,,,,,,,,
product_variation,2147,41.38,,,,,,,,R221X_62499_62491,Navy,,,,,,,,,,,,,,,,
product,2148,32.08,Kids Tx Performance Hooded Softshell Jacket,"Drielaagse stof: ademend 1000g/m²/24h, waterdicht tot 8000mm. Waterafstotende finish en winddicht. Buitenkant: 93% polyester / 7% elasthan. Tussenlaag: TPU membraan. Binnenkant: 100% polyester microfleece. Stormoverslag aan de binnenkant. Ritsluiting met kinbescherming. Zijzakken. Achterkant langer. Reflecterende details aan de voor-en achterkant. Zachte stof en zeer elastisch. Comfortabele sportieve snit.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392309&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392308&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2148,,,,,,,,,,,Color,Black / Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2148,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2148,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2148,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2148,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2148,,,,,,,,,,,Size,13/14 years (13/14 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2148,,,,,,,,,,,Color,Navy / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2148,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2148,,,,,,,,,,,Color,Royal Blue / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_49991_48243,Black / Grey,,,,,,,,,,,,,5/6 years (5/6 ans),,,
product_variation,2148,32.08,,,,,,,,R224J_49991_48245,Black / Grey,,,,,,,,,,,,,7/8 years (7/8 ans),,,
product_variation,2148,32.08,,,,,,,,R224J_49991_48246,Black / Grey,,,,,,,,,,,,,9/10 years (9/10 ans),,,
product_variation,2148,36.68,,,,,,,,R224Y_50954_50953,Black / Grey,,,,,,,,,,,,,11/12 years (11/12 ans),,,
product_variation,2148,36.68,,,,,,,,R224Y_50954_50955,Black / Grey,,,,,,,,,,,,,13/14 years (13/14 ans),,,
product_variation,2148,32.08,,,,,,,,R224J_48244_48243,Navy / Royal Blue,,,,,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_48244_48245,Navy / Royal Blue,,,,,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_48244_48246,Navy / Royal Blue,,,,,,,,,,,,,,,,
product_variation,2148,36.68,,,,,,,,R224Y_50956_50953,Navy / Royal Blue,,,,,,,,,,,,,,,,
product_variation,2148,36.68,,,,,,,,R224Y_50956_50955,Navy / Royal Blue,,,,,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_48249_48243,Red / Black,,,,,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_48249_48245,Red / Black,,,,,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_48249_48246,Red / Black,,,,,,,,,,,,,,,,
product_variation,2148,36.68,,,,,,,,R224Y_50957_50953,Red / Black,,,,,,,,,,,,,,,,
product_variation,2148,36.68,,,,,,,,R224Y_50957_50955,Red / Black,,,,,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_48250_48243,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_48250_48245,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2148,32.08,,,,,,,,R224J_48250_48246,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2148,36.68,,,,,,,,R224Y_50958_50953,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2148,36.68,,,,,,,,R224Y_50958_50955,Royal Blue / Navy,,,,,,,,,,,,,,,,
product,2149,21.74,Core Rain Suit,100% polyester met PVC coating. Waterdicht 2000mm. Volledig getapete naden. Capuchon in de kraag. Volledige ritssluiting. 2 ruime zijzakken. Elastisch aanrijgkoord onderaan de jas. Mesh op de achterkant ter verluchting. Storm-mouwuiteinden. Stormoverslag met drukknopen. Broek met elastische tailleband. Twee zijzakken met toegang tot de zakken van de broek die onder de regenbroek wordt gedragen. Drukknopen aan de uiteinden van de broekspijpen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71055&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Werkoveral,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71055&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392310&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2149,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2149,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2149,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2149,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2149,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2149,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2149,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2149,21.74,,,,,,,,R225X_41233_41232,Black,,,,,,,,,,,,,S,,,
product_variation,2149,21.74,,,,,,,,R225X_41233_41234,Black,,,,,,,,,,,,,M,,,
product_variation,2149,21.74,,,,,,,,R225X_41233_41235,Black,,,,,,,,,,,,,L,,,
product_variation,2149,21.74,,,,,,,,R225X_41233_41236,Black,,,,,,,,,,,,,XL,,,
product_variation,2149,21.74,,,,,,,,R225X_41233_41237,Black,,,,,,,,,,,,,XXL,,,
product_variation,2149,21.74,,,,,,,,R225X_41238_41232,Navy,,,,,,,,,,,,,,,,
product_variation,2149,21.74,,,,,,,,R225X_41238_41234,Navy,,,,,,,,,,,,,,,,
product_variation,2149,21.74,,,,,,,,R225X_41238_41235,Navy,,,,,,,,,,,,,,,,
product_variation,2149,21.74,,,,,,,,R225X_41238_41236,Navy,,,,,,,,,,,,,,,,
product_variation,2149,21.74,,,,,,,,R225X_41238_41237,Navy,,,,,,,,,,,,,,,,
product,2150,4.38,CORE veiligheidsvest,100% polyester. Ruime maatvoering. Afgewerkt met grijze polyester zomen. Genaaide reflecterende stroken (50mm). 	Klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392304&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392304&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Color,Paramedic green,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Color,Royal,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Color,Sky,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2150,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66551_66548,Lime,,,,,,,,,,,,,S/M,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66551_66549,Lime,,,,,,,,,,,,,L/XL,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66551_66550,Lime,,,,,,,,,,,,,XXL/3XL,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66552_66548,Navy,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66552_66549,Navy,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66552_66550,Navy,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66553_66548,Paramedic green,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66553_66549,Paramedic green,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66553_66550,Paramedic green,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66554_66548,Red,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66554_66549,Red,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66554_66550,Red,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66555_66548,Royal,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66555_66549,Royal,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66555_66550,Royal,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66556_66548,Sky,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66556_66549,Sky,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66556_66550,Sky,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66557_66548,White,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66557_66549,White,,,,,,,,,,,,,,,,
product_variation,2150,4.38,,,,,,,,R200XEV_66557_66550,White,,,,,,,,,,,,,,,,
