type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_media_gallery_image_url_31
product,t9JY7BSQLF5DhusP,Supima® herenpolo lange mouwen,"95% katoen / 5% elasthan. Piquétricot van Supima® katoen. Heel fijne, zachte en zijdeachtige stof van grote kwaliteit. Kraag in 1x1 ribboord, ton-sur-ton nektape aan de binnenkant van de kraag. Ton-sur-ton lijst met 2 knopen. Versteviging van de schoudernaad met een silicone bandje. De mouwuiteinden en onderkant zijn afgewerkt met een zoompje met dubbel stiksel.  Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=356123&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban Premium,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356123&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356122&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356121&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356120&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356119&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356118&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356126&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356125&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356124&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356128&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356127&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278474&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278473&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278472&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=373043&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=373042&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75741_75734,34.76,Black,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75741_75735,34.76,Black,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75741_75736,34.76,Black,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75741_75737,34.76,Black,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75741_75738,34.76,Black,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75741_75739,34.76,Black,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75741_75740,34.76,Black,4XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75742_75734,34.76,Deep Navy,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75742_75735,34.76,Deep Navy,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75742_75736,34.76,Deep Navy,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75742_75737,34.76,Deep Navy,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75742_75738,34.76,Deep Navy,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75742_75739,34.76,Deep Navy,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75742_75740,34.76,Deep Navy,4XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75743_75734,34.76,White,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75743_75735,34.76,White,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75743_75736,34.76,White,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75743_75737,34.76,White,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75743_75738,34.76,White,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75743_75739,34.76,White,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,t9JY7BSQLF5DhusP,,,,,,,,,,,,,,,,,,,PK202_75743_75740,34.76,White,4XL,,,,,,,,,,,,,,,,,,,,,,,
product,i4qzkzYIkczqcUTH,Supima® damespolo korte mouwen,"95% katoen / 5% elasthan. Piquétricot van Supima® katoen. Heel fijne, zachte en zijdeachtige stof van grote kwaliteit. Kraag in 1x1 ribboord, ton-sur-ton nektape aan de binnenkant van de kraag. Ton-sur-ton lijst met 2 knopen. Versteviging van de schoudernaad met een silicone bandje. De mouwuiteinden en onderkant zijn afgewerkt met een zoompje met dubbel stiksel. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=356234&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban Premium,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356234&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356233&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356232&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356230&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356229&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356231&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356228&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356139&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356140&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356138&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356137&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356136&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278436&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278437&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278435&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=373045&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=373044&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75731_75725,24,Black,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75731_75726,24,Black,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75731_75727,24,Black,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75731_75728,24,Black,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75731_75729,24,Black,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75731_75730,24,Black,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75732_75725,24,Deep Navy,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75732_75726,24,Deep Navy,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75732_75727,24,Deep Navy,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75732_75728,24,Deep Navy,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75732_75729,24,Deep Navy,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75732_75730,24,Deep Navy,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75733_75725,24,White,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75733_75726,24,White,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75733_75727,24,White,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75733_75728,24,White,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75733_75729,24,White,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,i4qzkzYIkczqcUTH,,,,,,,,,,,,,,,,,,,PK201_75733_75730,24,White,XXL,,,,,,,,,,,,,,,,,,,,,,,
product,nghUk6VoFH6MvKxh,Supima® damespolo lange mouwen,"95% katoen / 5% elasthan. Piquétricot van Supima® katoen. Heel fijne, zachte en zijdeachtige stof van grote kwaliteit. Kraag in 1x1 ribboord, ton-sur-ton nektape aan de binnenkant van de kraag. Ton-sur-ton lijst met 2 knopen. Versteviging van de schoudernaad met een silicone bandje. De mouwuiteinden en onderkant zijn afgewerkt met een zoompje met dubbel stiksel. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=356117&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban Premium,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356117&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356116&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356115&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356114&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356113&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356112&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356126&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356125&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356124&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356128&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356127&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356111&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356110&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=373041&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=373040&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,PK203_75750_75744,27.9,Black,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,PK203_75750_75745,27.9,Black,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,PK203_75750_75746,27.9,Black,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,PK203_75750_75747,27.9,Black,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,PK203_75750_75748,27.9,Black,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,PK203_75750_75749,27.9,Black,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,nghUk6VoFH6MvKxh,,,,,,,,,,,,,,,,,,,PK203_75751_75744,27.9,Deep Navy,XS,,,,,,,,,,,,,,,,,,,,,,,
