type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Color,Workguard Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,k3s2Yb75KX6iCVO6,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14535_14497,41.28,Black,S,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14535_14499,41.28,Black,M,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14535_14500,41.28,Black,L,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14535_14501,41.28,Black,XL,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14535_14503,41.28,Black,XXL,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58003_14497,41.28,Navy,S,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58003_14499,41.28,Navy,M,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58003_14500,41.28,Navy,L,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58003_14501,41.28,Navy,XL,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58003_14503,41.28,Navy,XXL,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14536_14497,41.28,Red / Black,S,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14536_14499,41.28,Red / Black,M,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14536_14500,41.28,Red / Black,L,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14536_14501,41.28,Red / Black,XL,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_14536_14503,41.28,Red / Black,XXL,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58004_14497,41.28,Workguard Grey,S,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58004_14499,41.28,Workguard Grey,M,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58004_14500,41.28,Workguard Grey,L,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58004_14501,41.28,Workguard Grey,XL,,,,,,,,,,,,,,,
product_variation,k3s2Yb75KX6iCVO6,,,,,,,,R123_58004_14503,41.28,Workguard Grey,XXL,,,,,,,,,,,,,,,
product,ron8GHeJGPJbA0z8,Softshell workwear jacket in ripstop Cordura®,"Drielaagse stof, buitenkant: 93% polyester / 7% elasthan, een TPU waterdicht, winddicht en ademend membraan, binnenkant in microfleece voor extra warmte. Waterdicht tot 8000mm en ademend 1000gr/m²/24h en winddicht. Stretch. Verstrekte schouders en ellebogen met Cordura®. Schouders zonder naden voor extra garantie mbt waterdichtheid. Piping met 3M™ Scothlight™  reflecterend materiaal. Stormoverslag aan de binnenkant. 2 grote voorzakken, 1 borstzak en 1 zak op de mouw. YKK®-ritssluiting. Verstelbaar aanrijgkoord. Logo result.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392335&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392335&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Color,Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Color,Navy / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,ron8GHeJGPJbA0z8,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14569_14552,55.08,Black,S,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14569_14553,55.08,Black,M,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14569_14554,55.08,Black,L,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14569_14555,55.08,Black,XL,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14569_14556,55.08,Black,XXL,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14570_14552,55.08,Grey / Black,S,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14570_14553,55.08,Grey / Black,M,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14570_14554,55.08,Grey / Black,L,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14570_14555,55.08,Grey / Black,XL,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14570_14556,55.08,Grey / Black,XXL,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14586_14552,55.08,Navy / Black,S,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14586_14553,55.08,Navy / Black,M,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14586_14554,55.08,Navy / Black,L,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14586_14555,55.08,Navy / Black,XL,,,,,,,,,,,,,,,
product_variation,ron8GHeJGPJbA0z8,,,,,,,,R124_14586_14556,55.08,Navy / Black,XXL,,,,,,,,,,,,,,,
product,qRFYKrdbD9u1Cx9n,Lance Ripstop Bodywarmer,"Buitenkant: 100% polyester ripstop met PVC coating. Wattering van polyester. Voering van 190T taffeta. Waterafstotend en winddicht. Afwerking met dubbele stiksels. Volledige ritssluiting met stormoverslag met drukknopen. Diepe armsgaten met elastiche aanrijgkoordjes. 2 drievoudige zakken, 1 borstzak, 1 gsm zakje en 1 binnenzak. Langer achterpand met elastisch aanrijgkoort ter hoogte van de heupen. Drukkersrits aan de onderkant en aan de linkerborst.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392337&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Result,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392337&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392338&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392336&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,qRFYKrdbD9u1Cx9n,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9256_9250,42.66,Black,S,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9256_9251,42.66,Black,M,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9256_9252,42.66,Black,L,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9256_9253,42.66,Black,XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9256_9254,42.66,Black,XXL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9256_9255,42.66,Black,3XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9258_9250,42.66,Bottle Green,S,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9258_9251,42.66,Bottle Green,M,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9258_9252,42.66,Bottle Green,L,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9258_9253,42.66,Bottle Green,XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9258_9254,42.66,Bottle Green,XXL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9258_9255,42.66,Bottle Green,3XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9260_9250,42.66,Navy,S,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9260_9251,42.66,Navy,M,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9260_9252,42.66,Navy,L,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9260_9253,42.66,Navy,XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9260_9254,42.66,Navy,XXL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9260_9255,42.66,Navy,3XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9257_9250,42.66,Red,S,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9257_9251,42.66,Red,M,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9257_9252,42.66,Red,L,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9257_9253,42.66,Red,XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9257_9254,42.66,Red,XXL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9257_9255,42.66,Red,3XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9259_9250,42.66,Royal Blue,S,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9259_9251,42.66,Royal Blue,M,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9259_9252,42.66,Royal Blue,L,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9259_9253,42.66,Royal Blue,XL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9259_9254,42.66,Royal Blue,XXL,,,,,,,,,,,,,,,
product_variation,qRFYKrdbD9u1Cx9n,,,,,,,,R127_9259_9255,42.66,Royal Blue,3XL,,,,,,,,,,,,,,,
product,JndgkARSAhnYaH30,Tech Performance Sports Gloves,"Stof vervaardigd van 3 gelijmde lagen waterdicht 3000 mm en ademend 3000gr/m²/24h . Buitenlaag : 93% polyester / 7% elasthan. Middenlaag: waterdichte TPU membraan, ademend en winddicht. Binnenlaag: gebreid en geborsteld. Tech Performance' logo op de bovenkant van de handschoen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70948&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Result,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70948&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70947&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,
product_option,JndgkARSAhnYaH30,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,JndgkARSAhnYaH30,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,JndgkARSAhnYaH30,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,JndgkARSAhnYaH30,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,JndgkARSAhnYaH30,,,,,,,,R134X_22085_22082,24.16,Black,S,,,,,,,,,,,,,,,
product_variation,JndgkARSAhnYaH30,,,,,,,,R134X_22085_22083,24.16,Black,M,,,,,,,,,,,,,,,
product_variation,JndgkARSAhnYaH30,,,,,,,,R134X_22085_22084,24.16,Black,L,,,,,,,,,,,,,,,
product,l4vM8U8RlX6zaABl,Polartherm™ tassel scarf,100% polyester Active Fleece met anti-pluisbehandeling. Sjaal met franjes. Extreem warm. Afmetingen: 155 x 25 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70951&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Result,Headwear & Accessoires,Sjaal / Stola / Nekwarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70951&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Color,Charcoal,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,l4vM8U8RlX6zaABl,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,l4vM8U8RlX6zaABl,,,,,,,,R143X_52465_52464,5.76,Black,One Size,,,,,,,,,,,,,,,
product_variation,l4vM8U8RlX6zaABl,,,,,,,,R143X_52466_52464,5.76,Charcoal,One Size,,,,,,,,,,,,,,,
product_variation,l4vM8U8RlX6zaABl,,,,,,,,R143X_52467_52464,5.76,Navy,One Size,,,,,,,,,,,,,,,
product_variation,l4vM8U8RlX6zaABl,,,,,,,,R143X_52468_52464,5.76,Red,One Size,,,,,,,,,,,,,,,
product_variation,l4vM8U8RlX6zaABl,,,,,,,,R143X_52469_52464,5.76,Yellow,One Size,,,,,,,,,,,,,,,
product,2yKbapCOPPycNxpo,Classic Heavy Knit Scarf,100% gebreid acryl. Dubbelaagse gebreide sjaal.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392339&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Result,Headwear & Accessoires,Sjaal / Stola / Nekwarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392339&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70952&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,
product_option,2yKbapCOPPycNxpo,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2yKbapCOPPycNxpo,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2yKbapCOPPycNxpo,,,,,,,,,,,,Color,Charcoal,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2yKbapCOPPycNxpo,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2yKbapCOPPycNxpo,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2yKbapCOPPycNxpo,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2yKbapCOPPycNxpo,,,,,,,,R145X_31804_31803,12.08,Black,One Size,,,,,,,,,,,,,,,
product_variation,2yKbapCOPPycNxpo,,,,,,,,R145X_31806_31803,12.08,Charcoal,One Size,,,,,,,,,,,,,,,
product_variation,2yKbapCOPPycNxpo,,,,,,,,R145X_31805_31803,12.08,Navy,One Size,,,,,,,,,,,,,,,
product,Nj9QHAVOx31VVgFy,Team Scarf,100% gebreid acryl. Zacht aanvoelend acryl. 6cm lange franjes aan beide kanten.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391817&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Result,Headwear & Accessoires,Sjaal / Stola / Nekwarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391817&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Color,Black / Gold,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Color,Fuchsia / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Color,Kelly Green / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Color,Navy / Gold,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Color,Navy / Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Color,Navy / Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,Nj9QHAVOx31VVgFy,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
