type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15
product,CapQbvTjQJvrDfrz,Sporttas op wieltjes,"Grote sporttas op wieltjes van 600D polyester, grote opening aan de bovenkant met een rits, zijvak voor schoenen, 5cm breed HD webbing rondom.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=207670&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207670&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,
product_option,CapQbvTjQJvrDfrz,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CapQbvTjQJvrDfrz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CapQbvTjQJvrDfrz,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CapQbvTjQJvrDfrz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CapQbvTjQJvrDfrz,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CapQbvTjQJvrDfrz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CapQbvTjQJvrDfrz,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CapQbvTjQJvrDfrz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,CapQbvTjQJvrDfrz,,,,,,,,,,,,KI0812_40300_40299,49.64,Black,One Size,,,,,,,,,,,,,,
product_variation,CapQbvTjQJvrDfrz,,,,,,,,,,,,KI0812_40301_40299,49.64,Navy,One Size,,,,,,,,,,,,,,
product_variation,CapQbvTjQJvrDfrz,,,,,,,,,,,,KI0812_48618_40299,49.64,Red,One Size,,,,,,,,,,,,,,
product_variation,CapQbvTjQJvrDfrz,,,,,,,,,,,,KI0812_48619_40299,49.64,Royal Blue,One Size,,,,,,,,,,,,,,
product,ZcrgWm4tqBE9SwAT,Sporttas trolley,"Sporttas/sports co met trolleysysteem, middelgroot formaat (55 cm), van 600D polyester. 1 zijzak met rits voor een paar schoenen, grote opening met een brede rits op de bovenkant, etikethouder voor identificatie, verstevigde hengsels met riemen van 5 cm helemaal rond de tas.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210700&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210700&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210699&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210696&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210701&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210697&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210698&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67933&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,
product_option,ZcrgWm4tqBE9SwAT,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,ZcrgWm4tqBE9SwAT,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,ZcrgWm4tqBE9SwAT,,,,,,,,,,,,KI0824_55318_55317,47.34,Black,One Size,,,,,,,,,,,,,,
product,ifpFoTJnMergcLtJ,Cabine-trolley,Cabine-trolley van 600D polyester. Semi-rigide onderzijde met versteviging in reliëf en plastic pootjes voor stabiliteit. Eén vak met een brede opening met ritssluiting bovenaan. Ritszak voor eenvoudige personalisatie. Handgreep aan de zijkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210694&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210694&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210695&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,ifpFoTJnMergcLtJ,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,ifpFoTJnMergcLtJ,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,ifpFoTJnMergcLtJ,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,ifpFoTJnMergcLtJ,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,ifpFoTJnMergcLtJ,,,,,,,,,,,,KI0828_60327_60325,50.16,Black,One Size,,,,,,,,,,,,,,
product_variation,ifpFoTJnMergcLtJ,,,,,,,,,,,,KI0828_60326_60325,50.16,Dark Grey,One Size,,,,,,,,,,,,,,
product,8CynX8CkXRl9l49F,Cabine-trolley,Cabine-trolley van 600D polyester met een grote ritszak aan de voorkant voor eenvoudige personalisatie. Binnenin twee vakken met riemen. Aansnoerriemen aan de buitenkant om het volume aan te passen. Onderzijde met versteviging in reliëf en stoppunten op de handgrepen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210693&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210693&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210692&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,8CynX8CkXRl9l49F,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,8CynX8CkXRl9l49F,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,8CynX8CkXRl9l49F,,,,,,,,,,,,,,,,Color,Patriot Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,8CynX8CkXRl9l49F,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,8CynX8CkXRl9l49F,,,,,,,,,,,,KI0830_60329_60328,63.34,Black,One Size,,,,,,,,,,,,,,
product_variation,8CynX8CkXRl9l49F,,,,,,,,,,,,KI0830_60330_60328,63.34,Patriot Blue,One Size,,,,,,,,,,,,,,
product,7KbuzKxX7A72Nvru,Middelgrote trolley,Trolley van 600D polyester met een grote ritszak aan de voorkant voor eenvoudige personalisatie. Binnenin twee vakken met riemen. Riemen aan de buitenkant om het volume aan te passen. Onderzijde met versteviging in reliëf en stoppunten op de handgrepen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210689&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210689&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206466&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67939&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,7KbuzKxX7A72Nvru,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,7KbuzKxX7A72Nvru,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,7KbuzKxX7A72Nvru,,,,,,,,,,,,KI0831_60332_60331,66.66,Black,One Size,,,,,,,,,,,,,,
product,ogK54yfipNDHI0aU,Reistas op wieltjes,Reistas op wieltjes van 600D polyester met overslag met rits. Ritszak aan de zijkant. Onderzijde met beschermende reliëfbekleding. Schoenenvak met rits. Blijft ook leeg rechtop staan. Telescopische handgreep met verborgen opbergruimte.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210683&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210683&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210684&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,ogK54yfipNDHI0aU,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,ogK54yfipNDHI0aU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,ogK54yfipNDHI0aU,,,,,,,,,,,,KI0834_60338_60337,51.66,Black,One Size,,,,,,,,,,,,,,
product,zvIFX3Q0UcsQQqDt,Rugzak anti-diefstal,"100% Polyester. Waarvan 50% gerecycled polyester. Rugzak anti-diefstal van 600D polyester. Voorpaneel met anti-snijbescherming. Ritssluiting met TSA-vergrendelingssysteem op de achterkant. Ritszak voor snelle toegang op de achterkant. Aanpasbare borstriem en schouderbanden. 2 ritszakken op de schouderbanden. 2 riemen onder de tas voor het vervoer van truien, jassen enz. 2 zijzakken. 1 opbergzak opzij, met een USB-poort aan de zakkant voor het opladen van apparaten, en een micro-USB-poort (kabel inbegrepen) aan de taskant voor aansluiting van de powerbank. 1 zijzak met spiraalvormig anti-diefstalkabeltje om de tas aan een tafel- of stoelpoot te bevestigen. Binnenvak met opbergruimte voor een computer van maximaal 15 inch. Gewatteerde opbergruimte voor een tablet van maximaal 11 inch. 2 zakken van mesh. 2 uitneembare ritszakken voor kabeltjes en accessoires. 2 binnenzakken, waarvan 1 voor waterfles/drinkbussen en 1 voor powerbanks.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=207669&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207669&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207668&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67944&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67946&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67947&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67945&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67948&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67952&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67951&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206453&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67950&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67949&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263294&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263309&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263307&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl
product_option,zvIFX3Q0UcsQQqDt,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,zvIFX3Q0UcsQQqDt,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,zvIFX3Q0UcsQQqDt,,,,,,,,,,,,,,,,Color,Graphite Grey Heather / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,zvIFX3Q0UcsQQqDt,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,zvIFX3Q0UcsQQqDt,,,,,,,,,,,,KI0888_60346_60345,98.34,Black,One Size,,,,,,,,,,,,,,
product_variation,zvIFX3Q0UcsQQqDt,,,,,,,,,,,,KI0888_60347_60345,98.34,Graphite Grey Heather / Black,One Size,,,,,,,,,,,,,,
product,h4WPcSKwxqmrXfYO,Computer trolley,"Computer trolley van 1000D polyester. Sterke maar lichte structuur, voorvak met organizer, hoofdvak voor laptop max 15, vak voor documenten, onderkant uitgerust met stabiliserende voetstukken, band op rugzijde om op de trolly te plaatsen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67956&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67956&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67954&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,h4WPcSKwxqmrXfYO,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,h4WPcSKwxqmrXfYO,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,h4WPcSKwxqmrXfYO,,,,,,,,,,,,KI0901_32152_32151,158.34,Black,One Size,,,,,,,,,,,,,,
product,O1kVrtUP7VIXs3Du,Laptop Rugzak,"Rugzak, tevens te gebruiken als computer- documententas van 1680D polyester gerecycled, verborgen schouderhengsels, gewatteerde met meshvoering afgewerkte rugzijde, ritssluiting aan de onderkant om tas op de trekstang te bevestigen,  afneembare en verstelbare schouderbandmet shouderstuk, dubbel verstevigde handvaten, voorvak met organizer, beschermd hoofdvak voor laptop tot 15 en documenten, doorsteekgat voor oortjes van tel/mp3/etc, sleutelring.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67959&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67959&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67958&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67957&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,O1kVrtUP7VIXs3Du,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,O1kVrtUP7VIXs3Du,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,O1kVrtUP7VIXs3Du,,,,,,,,,,,,KI0903_32378_32377,71.3,Black,One Size,,,,,,,,,,,,,,
product,4rSa80RevpU1fROq,Laptop trolley,"Laptop trolley van 1680D polyester, geoxideerde aluminium trekstang, 2 hoofdvakken, een vak voor laptop tot 15 en een vak voor documenten en/of kleding voor een overnachting , 2 voorvakken waarvan een met organizer voor laptop accessories, sleutelring, band op rugzijde om de tas op een trekstang te kunnen bevestigen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67961&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67961&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67960&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67962&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206452&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,4rSa80RevpU1fROq,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,4rSa80RevpU1fROq,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,4rSa80RevpU1fROq,,,,,,,,,,,,KI0904_32157_32156,176.66,Black,One Size,,,,,,,,,,,,,,
product,dUG6R1LDKo0i5TEk,Kledinghoes,"Kledingtas/hoes van 840D polyester, 2 ruime voorzakken met drukkersrits, afneembare en verstelbare schouderband, haak om de kledinghoes op te hangen, kledinghanger, binnenvoering om de kleding te beschermen en twee vakjes voor accessoires.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67964&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Hoes,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67964&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67963&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,dUG6R1LDKo0i5TEk,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,dUG6R1LDKo0i5TEk,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,dUG6R1LDKo0i5TEk,,,,,,,,,,,,KI0906_32003_32002,54,Black,One Size,,,,,,,,,,,,,,
product,tTAEmSvQB0Ih75PV,15" Laptop rugzak,"Rugzak van 900D polyester, 3 binnenvakken,  inclusief gewatteerd binnenvak met ritssluiting voor laptops tot 15, voorvak met meshvoering, sleutelring, verstelbare schouderhengsels.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67966&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67966&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67965&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,tTAEmSvQB0Ih75PV,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,tTAEmSvQB0Ih75PV,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,tTAEmSvQB0Ih75PV,,,,,,,,,,,,KI0907_37787_37786,31.34,Black,One Size,,,,,,,,,,,,,,
product,YzkQTyhPgQfOUDz5,Stormparaplu,Stormparaplu 30" (76 cm) baleinlengte in 210T polyester. Handmatige opening. Glasvezel stok. Ethylene-vinyl acetate (EVA) handvat. Polypropylene punten.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68029&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Accessoires,Paraplu,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68029&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207681&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68028&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68027&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Color,Black / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Color,Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YzkQTyhPgQfOUDz5,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,YzkQTyhPgQfOUDz5,,,,,,,,,,,,KI2004_40311_40310,15.44,Black,One Size,,,,,,,,,,,,,,
product_variation,YzkQTyhPgQfOUDz5,,,,,,,,,,,,KI2004_40312_40310,15.44,Black / Orange,One Size,,,,,,,,,,,,,,
product_variation,YzkQTyhPgQfOUDz5,,,,,,,,,,,,KI2004_40313_40310,15.44,Black / Royal Blue,One Size,,,,,,,,,,,,,,
product_variation,YzkQTyhPgQfOUDz5,,,,,,,,,,,,KI2004_40314_40310,15.44,Navy,One Size,,,,,,,,,,,,,,
product_variation,YzkQTyhPgQfOUDz5,,,,,,,,,,,,KI2004_40315_40310,15.44,Slate Grey,One Size,,,,,,,,,,,,,,
product_variation,YzkQTyhPgQfOUDz5,,,,,,,,,,,,KI2004_46311_40310,15.44,White,One Size,,,,,,,,,,,,,,
product,g1sGf9WAaFduVxwX,Vierkante Golfparaplu,Vierkante parapalu 30" (76 cm) baleinlengte in 210T polyester. Handmatige opening. Glasvezel frame en stok. Ethylene-vinyl acetate (EVA) handvat. Polypropylene punten.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68030&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Accessoires,Paraplu,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68030&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=227793&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Color,Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,g1sGf9WAaFduVxwX,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,g1sGf9WAaFduVxwX,,,,,,,,,,,,KI2005_47288_47287,11.46,Black,One Size,,,,,,,,,,,,,,
product_variation,g1sGf9WAaFduVxwX,,,,,,,,,,,,KI2005_47289_47287,11.46,Navy,One Size,,,,,,,,,,,,,,
product_variation,g1sGf9WAaFduVxwX,,,,,,,,,,,,KI2005_47290_47287,11.46,Red,One Size,,,,,,,,,,,,,,
product_variation,g1sGf9WAaFduVxwX,,,,,,,,,,,,KI2005_47291_47287,11.46,Royal Blue,One Size,,,,,,,,,,,,,,
product_variation,g1sGf9WAaFduVxwX,,,,,,,,,,,,KI2005_47292_47287,11.46,Slate Grey,One Size,,,,,,,,,,,,,,
product_variation,g1sGf9WAaFduVxwX,,,,,,,,,,,,KI2005_47293_47287,11.46,White,One Size,,,,,,,,,,,,,,
product,A1fhSieIKNkM4Osu,Automatische golfparaplu,Golfparaplu 27.5" (60 cm) baleinlengte in 210T polyester canvas. Automatische opening. Glasvezel frame en stok. 8 panelen. Ethylene-vinyl acetate (EVA) handvat. Polypropylene punten. Opberghoes met klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68031&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Accessoires,Paraplu,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68031&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68032&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
