type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273_76932_54084,4.6,Turquoise,One Size,,,,,,,,,,,
product,Z0wLJIlUvtMxsPCH,Shopper van jutecanvas - groot model,"Shopper van jutecanvas met katoenen hengsels. Groot model. Natural Kleur: Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1164/1, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67651&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67651&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67584&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331301&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331300&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Light Rosewood,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Midnight Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,True Coral,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,Z0wLJIlUvtMxsPCH,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274_76933_54086,5.16,Black,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274C_62864_62862,5.9,Black / Silver,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274C_62865_62862,5.9,Cherry Red / Gold,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274_76934_54086,5.16,Ice Mint,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274_76935_54086,5.16,Light Rosewood,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274_76936_54086,5.16,Midnight Blue,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274N_82245_62863,4.44,Natural,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274C_82247_62862,5.9,Natural / Gold,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274_76937_54086,5.16,True Coral,One Size,,,,,,,,,,,
product_variation,Z0wLJIlUvtMxsPCH,,,,,,,,KI0274_76938_54086,5.16,Turquoise,One Size,,,,,,,,,,,
product,yixbIiPl0FmYRQYP,Tweekleurige shopper,"Shopper van canvaskatoen, met plooi en hengsels in een contrasterende kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67652&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67652&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,yixbIiPl0FmYRQYP,,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,yixbIiPl0FmYRQYP,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,yixbIiPl0FmYRQYP,,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,yixbIiPl0FmYRQYP,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,yixbIiPl0FmYRQYP,,,,,,,,,,,,Color,Natural / Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,yixbIiPl0FmYRQYP,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,yixbIiPl0FmYRQYP,,,,,,,,KI0275_54089_54088,5.24,Natural / Black,One Size,,,,,,,,,,,
product_variation,yixbIiPl0FmYRQYP,,,,,,,,KI0275_54090_54088,5.24,Natural / Navy,One Size,,,,,,,,,,,
product_variation,yixbIiPl0FmYRQYP,,,,,,,,KI0275_55263_54088,5.24,Natural / Red,One Size,,,,,,,,,,,
product,iJ3CwJgglpW8I0qg,Zakje van katoencanvas en jute,"Zakje van katoencanvas met een contrasterende onderzijde van natuurlijke, gelamineerde jute. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210429&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210429&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210428&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Arandano Red / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Black / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Cumin Yellow / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Dusty Light Green / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Ice Mint / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Light Sand / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Navy / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Sage / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Color,Snow Grey / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,iJ3CwJgglpW8I0qg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_76939_60227,5.24,Arandano Red / Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_76940_60227,5.24,Black / Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_60228_60227,5.24,Cumin Yellow / Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_60229_60227,5.24,Dusty Light Green / Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_76941_60227,5.24,Ice Mint / Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_76942_60227,5.24,Light Sand / Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276N_60230_60226,5.06,Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_60231_60227,5.24,Navy / Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_76943_60227,5.24,Sage / Natural,One Size,,,,,,,,,,,
product_variation,iJ3CwJgglpW8I0qg,,,,,,,,KI0276_76944_60227,5.24,Snow Grey / Natural,One Size,,,,,,,,,,,
product,lqgJ1k45QDQj9U6m,Platte shopper van canvas met contrasterend hengsel,Klassieke shopper van katoencanvas. Hengsels van katoen in een contrasterende kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210427&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210427&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=83710&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Cherry Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Dark Pink,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Dusty Light Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Kelly Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Magenta,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Radiant Orchid,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Spicy Orange,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Steel Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Surf Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Color,Natural / Yellow,RADIOBUTTONS,TRUE,,,,,,,
product_option,lqgJ1k45QDQj9U6m,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60233_60232,3.5,Natural / Black,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60236_60232,3.5,Natural / Cherry Red,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60237_60232,3.5,Natural / Dark Pink,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60238_60232,3.5,Natural / Dusty Light Green,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60239_60232,3.5,Natural / Kelly Green,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60234_60232,3.5,Natural / Magenta,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60240_60232,3.5,Natural / Navy,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60241_60232,3.5,Natural / Radiant Orchid,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60242_60232,3.5,Natural / Spicy Orange,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60243_60232,3.5,Natural / Steel Grey,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60235_60232,3.5,Natural / Surf Blue,One Size,,,,,,,,,,,
product_variation,lqgJ1k45QDQj9U6m,,,,,,,,KI0277_60244_60232,3.5,Natural / Yellow,One Size,,,,,,,,,,,
product,FBxak3qLL3rJDsKi,Shopper met plooi en contrasterend hengsel,Klassieke shopper van katoencanvas met plooi. Hengsels van katoen in een contrasterende kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210426&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210426&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=139620&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Cherry Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Dark Pink,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Dusty Light Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Kelly Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Magenta,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Radiant Orchid,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Spicy Orange,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Steel Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Surf Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Color,Natural / Yellow,RADIOBUTTONS,TRUE,,,,,,,
product_option,FBxak3qLL3rJDsKi,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60246_60245,4.3,Natural / Black,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60247_60245,4.3,Natural / Cherry Red,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60248_60245,4.3,Natural / Dark Pink,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60249_60245,4.3,Natural / Dusty Light Green,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60250_60245,4.3,Natural / Kelly Green,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60251_60245,4.3,Natural / Magenta,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60252_60245,4.3,Natural / Navy,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60253_60245,4.3,Natural / Radiant Orchid,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60254_60245,4.3,Natural / Spicy Orange,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60255_60245,4.3,Natural / Steel Grey,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60256_60245,4.3,Natural / Surf Blue,One Size,,,,,,,,,,,
product_variation,FBxak3qLL3rJDsKi,,,,,,,,KI0278_60257_60245,4.3,Natural / Yellow,One Size,,,,,,,,,,,
product,fVS5zzvAwZuFWm1Y,Schoudertasje,"Schoudertasje van 600D polyester, verstelbare schouderband, hoofdvak met sleutelring en voorvak, dubbele ritssluiting, vakje op rugzijde.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67653&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67653&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,fVS5zzvAwZuFWm1Y,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,fVS5zzvAwZuFWm1Y,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,fVS5zzvAwZuFWm1Y,,,,,,,,,,,,Color,Red / Light Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,fVS5zzvAwZuFWm1Y,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,fVS5zzvAwZuFWm1Y,,,,,,,,,,,,Color,Slate Grey / Aqua Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,fVS5zzvAwZuFWm1Y,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,fVS5zzvAwZuFWm1Y,,,,,,,,KI0301_32237_32236,6.76,Black,One Size,,,,,,,,,,,
product_variation,fVS5zzvAwZuFWm1Y,,,,,,,,KI0301_32240_32236,6.76,Red / Light Grey,One Size,,,,,,,,,,,
product_variation,fVS5zzvAwZuFWm1Y,,,,,,,,KI0301_32239_32236,6.76,Slate Grey / Aqua Blue,One Size,,,,,,,,,,,
product,DEQ0y6E5wOpPogk2,Canvas Schoudertas,"Katoenen canvas tas met verstelbare schouderband, vintage look, gespen en oogjes oude koperen afwerking, 1 binnenvak.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67791&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67791&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392226&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422521&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422522&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,
product_option,DEQ0y6E5wOpPogk2,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,DEQ0y6E5wOpPogk2,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,DEQ0y6E5wOpPogk2,,,,,,,,,,,,Color,Vintage Kaki,RADIOBUTTONS,TRUE,,,,,,,
product_option,DEQ0y6E5wOpPogk2,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,DEQ0y6E5wOpPogk2,,,,,,,,KI0302_46271_32125,19.1,Black,One Size,,,,,,,,,,,
product_variation,DEQ0y6E5wOpPogk2,,,,,,,,KI0302_32126_32125,19.1,Vintage Kaki,One Size,,,,,,,,,,,
product,1dXmScLpMCtwNNYx,Verticale messenger tas,"Verticale messenger tas van 900D polyester, 3 voorvakken, afneembare en verstelbare schouderriem.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67657&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67657&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,1dXmScLpMCtwNNYx,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,1dXmScLpMCtwNNYx,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,1dXmScLpMCtwNNYx,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,1dXmScLpMCtwNNYx,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,1dXmScLpMCtwNNYx,,,,,,,,,,,,Color,Slate Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,1dXmScLpMCtwNNYx,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,1dXmScLpMCtwNNYx,,,,,,,,KI0303_37728_37727,10.8,Black,One Size,,,,,,,,,,,
product_variation,1dXmScLpMCtwNNYx,,,,,,,,KI0303_42139_37727,10.8,Navy,One Size,,,,,,,,,,,
product_variation,1dXmScLpMCtwNNYx,,,,,,,,KI0303_37729_37727,10.8,Slate Grey,One Size,,,,,,,,,,,
product,uI1kOzahu8COnjqN,Schoudertas,"Tablet- en/of documenten schoudertas van 600D polyester, voorvak, verstelbare schouderriem.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67658&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67658&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
