type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14
product_option,hBPhRd0aiOoSoDSx,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,hBPhRd0aiOoSoDSx,,,,,,,,,,,,,,,,Color,Off White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,hBPhRd0aiOoSoDSx,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,hBPhRd0aiOoSoDSx,,,,,,,,,,,,,,,,Color,Sweet Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,hBPhRd0aiOoSoDSx,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,hBPhRd0aiOoSoDSx,,,,,,,,,,,,KP955_81157_80779,7,Algae Green,One Size,,,,,,,,,,,,,
product_variation,hBPhRd0aiOoSoDSx,,,,,,,,,,,,KP955_80780_80779,7,Black,One Size,,,,,,,,,,,,,
product_variation,hBPhRd0aiOoSoDSx,,,,,,,,,,,,KP955_81158_80779,7,Cement Grey,One Size,,,,,,,,,,,,,
product_variation,hBPhRd0aiOoSoDSx,,,,,,,,,,,,KP955_80781_80779,7,Dark Cherry,One Size,,,,,,,,,,,,,
product_variation,hBPhRd0aiOoSoDSx,,,,,,,,,,,,KP955_80784_80779,7,Light Sand,One Size,,,,,,,,,,,,,
product_variation,hBPhRd0aiOoSoDSx,,,,,,,,,,,,KP955_80785_80779,7,Navy,One Size,,,,,,,,,,,,,
product_variation,hBPhRd0aiOoSoDSx,,,,,,,,,,,,KP955_80786_80779,7,Off White,One Size,,,,,,,,,,,,,
product_variation,hBPhRd0aiOoSoDSx,,,,,,,,,,,,KP955_80787_80779,7,Sweet Grey,One Size,,,,,,,,,,,,,
product,jOV2sN5nHuxLUnua,Fijn gebreide muts,"100% Polylana® (50% gerecycleerd polyester / 50% polyester). Polylana®-vezel voelt even zacht en aangenaam aan als wol. Dit alternatief voor acryl heeft een lage milieu-impact omdat er voor de productie minder energie en water nodig is. De CO2-uitstoot is dan ook kleiner. Polylana®-garen is Impact Aware™ gecertificeerd, wat een 100% transparant en eerlijk product garandeert doorheen de hele productieketen. De authenticiteit van de Polylana®-vezel kan worden geverifieerd via het blockchainplatform van Aware™. Een speciaal label met een QR-code biedt toegang tot het Aware™-platform. Zo kunnen de certificeringen makkelijk worden geraadpleegd met een smartphone.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383902&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383902&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390865&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390866&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Color,Algae Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Color,Cement Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Color,Dark Cherry,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Color,Light Sand,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Color,Off White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Color,Sweet Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,jOV2sN5nHuxLUnua,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,jOV2sN5nHuxLUnua,,,,,,,,,,,,KP956_81159_80788,6.24,Algae Green,One Size,,,,,,,,,,,,,
product_variation,jOV2sN5nHuxLUnua,,,,,,,,,,,,KP956_80789_80788,6.24,Black,One Size,,,,,,,,,,,,,
product_variation,jOV2sN5nHuxLUnua,,,,,,,,,,,,KP956_81160_80788,6.24,Cement Grey,One Size,,,,,,,,,,,,,
product_variation,jOV2sN5nHuxLUnua,,,,,,,,,,,,KP956_80790_80788,6.24,Dark Cherry,One Size,,,,,,,,,,,,,
product_variation,jOV2sN5nHuxLUnua,,,,,,,,,,,,KP956_80793_80788,6.24,Light Sand,One Size,,,,,,,,,,,,,
product_variation,jOV2sN5nHuxLUnua,,,,,,,,,,,,KP956_80794_80788,6.24,Navy,One Size,,,,,,,,,,,,,
product_variation,jOV2sN5nHuxLUnua,,,,,,,,,,,,KP956_80795_80788,6.24,Off White,One Size,,,,,,,,,,,,,
product_variation,jOV2sN5nHuxLUnua,,,,,,,,,,,,KP956_80796_80788,6.24,Sweet Grey,One Size,,,,,,,,,,,,,
product,SYZMK89qsDhJTeq0,Tweekleurige Muts Met Omslag,"100% acryl. Gebreide muts met omslag in contrastkleur. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383790&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383790&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390672&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68610&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,Dark Grey / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,Red / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,Royal Blue / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Color,Yellow / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,SYZMK89qsDhJTeq0,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47005_47004,3.5,Black / Orange,One Size,,,,,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47006_47004,3.5,Black / Red,One Size,,,,,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47007_47004,3.5,Black / White,One Size,,,,,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47008_47004,3.5,Dark Grey / Light Grey,One Size,,,,,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47010_47004,3.5,Red / Yellow,One Size,,,,,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47011_47004,3.5,Royal Blue / White,One Size,,,,,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47012_47004,3.5,Royal Blue / Yellow,One Size,,,,,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47013_47004,3.5,White / Navy,One Size,,,,,,,,,,,,,
product_variation,SYZMK89qsDhJTeq0,,,,,,,,,,,,KP514_47014_47004,3.5,Yellow / Black,One Size,,,,,,,,,,,,,
product,7BG2gbUYSFo6FRRU,Muts Met Gecontrasteerd Boord,"100% acryl. Gebreide muts met tweekleurig gecontrasteerd boord aan de rand. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383789&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383789&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390671&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390670&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68613&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Black / Yellow / Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Grey / White / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Kelly Green / White / Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Lime / White / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Orange / Red / White / Cobalt Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Red / White / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Royal Blue / White / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Royal Blue / White / Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Color,Yellow / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,7BG2gbUYSFo6FRRU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_47484_47483,3.34,Black / White,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_48637_47483,3.34,Black / Yellow / Red,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_47485_47483,3.34,Grey / White / Black,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_47486_47483,3.34,Kelly Green / White / Red,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_47487_47483,3.34,Lime / White / Black,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_48638_47483,3.34,Orange / Red / White / Cobalt Blue,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_47488_47483,3.34,Red / White / Black,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_47489_47483,3.34,Royal Blue / White / Black,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_47490_47483,3.34,Royal Blue / White / Red,One Size,,,,,,,,,,,,,
product_variation,7BG2gbUYSFo6FRRU,,,,,,,,,,,,KP515_47491_47483,3.34,Yellow / Black,One Size,,,,,,,,,,,,,
product,ShjJ4eUTskR64nRy,Muts Met Ribboord,"100% acryl. Gebreide muts met rand in rib. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262521&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262521&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262522&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68616&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68615&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,ShjJ4eUTskR64nRy,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,ShjJ4eUTskR64nRy,,,,,,,,,,,,KP516_47016_47015,2.6,Black,One Size,,,,,,,,,,,,,
product_variation,ShjJ4eUTskR64nRy,,,,,,,,,,,,KP516_47017_47015,2.6,Fuchsia,One Size,,,,,,,,,,,,,
product_variation,ShjJ4eUTskR64nRy,,,,,,,,,,,,KP516_47019_47015,2.6,Lime,One Size,,,,,,,,,,,,,
product_variation,ShjJ4eUTskR64nRy,,,,,,,,,,,,KP516_47020_47015,2.6,Navy,One Size,,,,,,,,,,,,,
product_variation,ShjJ4eUTskR64nRy,,,,,,,,,,,,KP516_47021_47015,2.6,Royal Blue,One Size,,,,,,,,,,,,,
product,L2B15pMLVwWGRfaU,Gebreide Muts In Rib,"100% acryl. Gebreide muts in rib. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262519&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262519&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262518&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262520&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68619&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68618&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Color,Strawberry Pink,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,L2B15pMLVwWGRfaU,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,L2B15pMLVwWGRfaU,,,,,,,,,,,,KP517_47023_47022,2.84,Black,One Size,,,,,,,,,,,,,
product_variation,L2B15pMLVwWGRfaU,,,,,,,,,,,,KP517_47024_47022,2.84,Light Grey,One Size,,,,,,,,,,,,,
product_variation,L2B15pMLVwWGRfaU,,,,,,,,,,,,KP517_47025_47022,2.84,Lime,One Size,,,,,,,,,,,,,
product_variation,L2B15pMLVwWGRfaU,,,,,,,,,,,,KP517_47026_47022,2.84,Strawberry Pink,One Size,,,,,,,,,,,,,
product_variation,L2B15pMLVwWGRfaU,,,,,,,,,,,,KP517_47027_47022,2.84,White,One Size,,,,,,,,,,,,,
product,XD8l3K2RUavWiL4O,Muts Met Fleecevoering,Muts van 100% acryl met hoofdband aan de binnenkant fleecevoering 100% polyester.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383788&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383788&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390668&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68621&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Color,Khaki,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,XD8l3K2RUavWiL4O,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,XD8l3K2RUavWiL4O,,,,,,,,,,,,KP518_49490_49489,4.6,Black,One Size,,,,,,,,,,,,,
product_variation,XD8l3K2RUavWiL4O,,,,,,,,,,,,KP518_49491_49489,4.6,Forest Green,One Size,,,,,,,,,,,,,
product_variation,XD8l3K2RUavWiL4O,,,,,,,,,,,,KP518_49492_49489,4.6,Grey,One Size,,,,,,,,,,,,,
product_variation,XD8l3K2RUavWiL4O,,,,,,,,,,,,KP518_49493_49489,4.6,Khaki,One Size,,,,,,,,,,,,,
product_variation,XD8l3K2RUavWiL4O,,,,,,,,,,,,KP518_49494_49489,4.6,Light Grey,One Size,,,,,,,,,,,,,
product_variation,XD8l3K2RUavWiL4O,,,,,,,,,,,,KP518_49495_49489,4.6,Navy,One Size,,,,,,,,,,,,,
product_variation,XD8l3K2RUavWiL4O,,,,,,,,,,,,KP518_49496_49489,4.6,Red,One Size,,,,,,,,,,,,,
product_variation,XD8l3K2RUavWiL4O,,,,,,,,,,,,KP518_49497_49489,4.6,White,One Size,,,,,,,,,,,,,
product,06QUgGDm8nLQVnHA,Pomponmuts met omslag,"100% acryl. Pomponmuts met omslag. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383787&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383787&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390666&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390667&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68625&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,
product_option,06QUgGDm8nLQVnHA,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,06QUgGDm8nLQVnHA,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,06QUgGDm8nLQVnHA,,,,,,,,,,,,,,,,Color,Burgundy / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,
