type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14
product,dQbHL5CyXa0z3mBV,Bob in denim,"70% gerecycleerd katoen / 30% gerecycleerd polyester. Bob met oogjes in 2 maten. Omdat het gerecycleerd is, vervaagt de kleur van de stof niet.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383815&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383815&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390693&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390695&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390694&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383814&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383812&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383809&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,dQbHL5CyXa0z3mBV,,,,,,,,,,,,,,,,,,,,,Color,Recycled Denim,RADIOBUTTONS,TRUE,,,,
product_option,dQbHL5CyXa0z3mBV,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,dQbHL5CyXa0z3mBV,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_variation,dQbHL5CyXa0z3mBV,,,,,,,,,,,,,,,,,KP226_80706_80704,11.54,Recycled Denim,S/M,,,,,,,,
product_variation,dQbHL5CyXa0z3mBV,,,,,,,,,,,,,,,,,KP226_80706_80705,11.54,Recycled Denim,L/XL,,,,,,,,
product,Wa5tEEqFhn7ZIIIf,Bob 'K-loop project',Bob met metalen oogjes. Deze bob is onderdeel van het ‘K-loop’-project. Het gebruikte katoen is afkomstig van het productieafval van katoenen kleding van het merk Kariban en van de lijn KARIBAN BRANDS. Het toegevoegde polyester komt van de recyclage van plastic flessen. Tijdens het recyclageproces worden aan het garen tracers toegevoegd die werken als een unieke vingerafdruk.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390691&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390691&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390692&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383808&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383806&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383807&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383805&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Color,Black Jhoot,RADIOBUTTONS,TRUE,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Color,Navy Blue Jhoot,RADIOBUTTONS,TRUE,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Color,Oxford Grey Jhoot,RADIOBUTTONS,TRUE,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_variation,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,KP227_80709_80707,11.4,Black Jhoot,S/M,,,,,,,,
product_variation,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,KP227_80709_80708,11.4,Black Jhoot,L/XL,,,,,,,,
product_variation,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,KP227_80710_80707,11.4,Navy Blue Jhoot,S/M,,,,,,,,
product_variation,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,KP227_80710_80708,11.4,Navy Blue Jhoot,L/XL,,,,,,,,
product_variation,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,KP227_80711_80707,11.4,Oxford Grey Jhoot,S/M,,,,,,,,
product_variation,Wa5tEEqFhn7ZIIIf,,,,,,,,,,,,,,,,,KP227_80711_80708,11.4,Oxford Grey Jhoot,L/XL,,,,,,,,
product,EuJIObCluotWtX6m,Cheche - Sjaal,100% katoen. Lichte katoenen stof met brede strepen. Tweekleurig. Zijkanten krullen lichtjes op. Strepen zijn 8cm breed.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383884&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Kledingaccessoires,Sjaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383884&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390830&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390832&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390831&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68274&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Color,Beige / White,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Color,Black / Dark Grey,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Color,Ice Blue / Denim,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Color,Light Grey / White,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Color,Navy / Stone Blue,RADIOBUTTONS,TRUE,,,,
product_option,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,KP067_45901_45900,12.84,Beige / White,One Size,,,,,,,,
product_variation,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,KP067_45902_45900,12.84,Black / Dark Grey,One Size,,,,,,,,
product_variation,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,KP067_45903_45900,12.84,Ice Blue / Denim,One Size,,,,,,,,
product_variation,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,KP067_45904_45900,12.84,Light Grey / White,One Size,,,,,,,,
product_variation,EuJIObCluotWtX6m,,,,,,,,,,,,,,,,,KP067_45905_45900,12.84,Navy / Stone Blue,One Size,,,,,,,,
product,FkhUTT6RkJod5Wvq,Panama - Hoed,100% plantaardig. Rand van 6cm. Met zwarte band geleverd.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390829&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Hoed en accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390829&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383883&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68277&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390828&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,
product_option,FkhUTT6RkJod5Wvq,,,,,,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,
product_option,FkhUTT6RkJod5Wvq,,,,,,,,,,,,,,,,,,,,,Size,57 cm,RADIOBUTTONS,TRUE,,,,
product_option,FkhUTT6RkJod5Wvq,,,,,,,,,,,,,,,,,,,,,Size,59 cm,RADIOBUTTONS,TRUE,,,,
product_variation,FkhUTT6RkJod5Wvq,,,,,,,,,,,,,,,,,KP068_45907_45906,8.36,Natural,57 cm,,,,,,,,
product_variation,FkhUTT6RkJod5Wvq,,,,,,,,,,,,,,,,,KP068_45907_45908,8.36,Natural,59 cm,,,,,,,,
product,vmznkOPPIfyEWSqX,Boater - Hoed,"100% plantaardig. Rand van 7 cm. Lint niet meegeleverd, u dient deze apart te bestellen via artikel KP066B, Bestaat in 2 maten en is geschikt voor beide hoeden.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383882&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Hoed en accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383882&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390827&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390826&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390825&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68279&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,vmznkOPPIfyEWSqX,,,,,,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,
product_option,vmznkOPPIfyEWSqX,,,,,,,,,,,,,,,,,,,,,Size,57 cm,RADIOBUTTONS,TRUE,,,,
product_option,vmznkOPPIfyEWSqX,,,,,,,,,,,,,,,,,,,,,Size,59 cm,RADIOBUTTONS,TRUE,,,,
product_variation,vmznkOPPIfyEWSqX,,,,,,,,,,,,,,,,,KP069_45910_45909,8.66,Natural,57 cm,,,,,,,,
product_variation,vmznkOPPIfyEWSqX,,,,,,,,,,,,,,,,,KP069_45910_45911,8.66,Natural,59 cm,,,,,,,,
product,lCCCEQwoxPF8THfi,Sport Beanie,92% polyester / 8% elasthan. Functionele beanie die ook de oren bedekt. Uitstekend geschikt voor tijdens het hardlopen. Gladde voering van anti-pluis microfleece. Ademend en winddicht.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390823&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390823&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390822&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383881&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68286&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390824&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,lCCCEQwoxPF8THfi,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,lCCCEQwoxPF8THfi,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,lCCCEQwoxPF8THfi,,,,,,,,,,,,,,,,,KP103_43645_43644,7.2,Black,One Size,,,,,,,,
product,nKYEJ0vSiaDrK51K,Multifunctionele winter band,"100% polyester. Multifunctionele winter band met microfleece. Te dragen als muts, sjaal of haarband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390820&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Sjaal / Stola / Nekwarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390820&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390819&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390821&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68292&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383880&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,
product_option,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,
product_option,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,,,,,Color,Slate Grey,RADIOBUTTONS,TRUE,,,,
product_option,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,KP105_43544_43543,4.34,Black,One Size,,,,,,,,
product_variation,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,KP105_55344_43543,4.34,Navy,One Size,,,,,,,,
product_variation,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,KP105_43545_43543,4.34,Red,One Size,,,,,,,,
product_variation,nKYEJ0vSiaDrK51K,,,,,,,,,,,,,,,,,KP105_43546_43543,4.34,Slate Grey,One Size,,,,,,,,
product,SgXYL4KaXqF3IDKH,Pet Oeko-Tex 6 panelen,"100% gekamd katoen. Pet 6 panelen Sluiting aan de achterkant met metalen gesp. Oeko-Tex-certificaat.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383879&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383879&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390815&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390818&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390816&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390817&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383877&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383875&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213067&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=260668&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383878&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383876&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390813&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390812&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390814&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Color,Khaki,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Color,Shale Grey,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_option,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,KP108_60355_60353,4.7,Black,One Size,,,,,,,,
product_variation,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,KP108_60356_60353,4.7,Khaki,One Size,,,,,,,,
product_variation,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,KP108_60357_60353,4.7,Navy,One Size,,,,,,,,
product_variation,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,KP108_60358_60353,4.7,Red,One Size,,,,,,,,
product_variation,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,KP108_60359_60353,4.7,Royal Blue,One Size,,,,,,,,
product_variation,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,KP108_60354_60353,4.7,Shale Grey,One Size,,,,,,,,
product_variation,SgXYL4KaXqF3IDKH,,,,,,,,,,,,,,,,,KP108_60360_60353,4.7,White,One Size,,,,,,,,
product,tDLGhJ04imEdk3Qn,Modieuze Cap Met 6 Segmenten,100% geborsteld twill katoen. 6 verstevigde panelen. Eyelets en naden in contrastkleur. Katoenen zweetband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262196&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262196&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262202&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262188&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68302&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68301&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68303&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,
product_option,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,
product_option,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,
product_option,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,
product_option,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,
product_option,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,KP109_43516_43515,9.84,Black / White,One Size,,,,,,,,
product_variation,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,KP109_43517_43515,9.84,Navy / White,One Size,,,,,,,,
product_variation,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,KP109_43518_43515,9.84,Red / White,One Size,,,,,,,,
product_variation,tDLGhJ04imEdk3Qn,,,,,,,,,,,,,,,,,KP109_43519_43515,9.84,White / Navy,One Size,,,,,,,,
product,U4DLqURG1j11KKJ1,Truckerpet Oeko-Tex,"65% katoen / 35% polyester. Truckerpet met 6 panelen en zonneklep met half profiel en verstevigde ton-sur-ton voorpanelen. Oeko-Tex-certificaat.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383874&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383874&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390810&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390811&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390809&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213180&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213207&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213203&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Color,Khaki / Light Grey,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Color,Shale Grey / Black,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_option,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,U4DLqURG1j11KKJ1,,,,,,,,,,,,,,,,,KP110_60363_60361,5.84,Black,One Size,,,,,,,,
